C1,C2,C3,C4,C5,C6,C7
0.793220913,0.1809394,0.007352411,0.005699106,0.012617518,0.000159906,1.07461E-05
0.296887777,0.31388615,0.156814307,0.154017185,0.03952142,0.008700772,0.030172388
0.179904433,0.441113939,0.264531681,0.006568271,0.048304344,0.013442014,0.046135319
0.803844488,0.131738289,0.049854995,0.011919338,0.000766981,0.000154632,0.001721276
0.182870888,0.565891523,0.019491866,0.040491968,0.119973385,0.069530011,0.001750359
0.435739581,0.004991515,0.555299966,0.002639909,1.58004E-05,0.000436679,0.00087655
0.469671245,0.456655159,0.005794334,0.001723925,0.019126864,0.040947196,0.006081277
0.424050918,0.296827159,0.218452631,0.050891967,0.000184962,0.002265717,0.007326645
0.172671577,0.113156243,0.195808115,0.125642088,0.017802537,0.332901765,0.042017675
0.848915002,0.065847255,0.063318751,0.004586154,0.01308234,0.004227324,2.31752E-05
0.721336259,0.257994592,0.012263546,0.00097818,0.001095075,0.004815276,0.001517071
0.497693739,0.316179389,0.171040304,0.00935728,0.000675586,0.001217362,0.00383634
0.523306816,0.182005952,0.107335076,0.035795828,0.146208552,0.004946345,0.00040143
0.808911404,0.056543242,0.065317875,0.021933005,0.01036658,0.012520982,0.024406911
0.656077454,0.237173779,0.075725355,0.021617765,0.005686291,0.000419688,0.003299668
0.472505164,0.491004743,0.01260915,0.015120428,0.002652612,0.002828687,0.003279217
0.072342165,0.142549151,0.275863776,0.063587088,0.364090146,0.011808721,0.069758952
0.487112455,0.18700577,0.190449328,0.104494656,0.020731058,0.003594568,0.006612165
0.822719953,0.135795731,0.020338204,0.009500025,0.010779398,0.000294268,0.000572421
0.988435614,0.000648594,0.009054669,0.000203037,6.72219E-05,0.000846747,0.000744117
0.487718852,0.383361138,0.092651282,0.029134887,0.004621836,0.002069941,0.000442065
0.573435671,0.380640957,0.011605649,0.030572673,0.000708681,0.002099695,0.000936674
0.696485456,0.266321749,0.001894351,0.009240782,0.01144437,0.009455747,0.005157545
0.956113771,0.035495664,0.003993941,0.00327031,0.001099611,2.4414E-05,2.28971E-06
0.597080163,0.244322381,0.029648408,0.08330439,0.039445327,0.003643127,0.002556202
0.647012582,0.209832062,0.13110569,0.006593719,0.003681819,0.000781908,0.000992221
0.526448511,0.214475369,0.167848995,0.00712833,0.082394258,0.000240548,0.00146399
0.958051554,0.00284086,0.018496084,0.012030937,0.00853412,3.52252E-05,1.12203E-05
0.56697478,0.337963984,0.004325758,0.071185564,0.01778789,0.001447049,0.000314974
0.811648163,0.097816912,0.050095771,0.029535422,0.002059933,0.006915875,0.001927924
0.219734293,0.62517908,0.042115702,0.04584113,0.007913232,0.058346284,0.000870279
0.217279871,0.051392066,0.021651357,0.116938683,0.252826083,0.336836092,0.003075848
0.752258164,0.21268857,0.00504195,0.021359351,0.000222404,0.000143444,0.008286118
0.513289226,0.175023589,0.199721753,0.049493163,0.045773805,0.00417808,0.012520384
0.695502488,0.028644123,0.202303616,0.041462985,0.012107686,0.006470038,0.013509062
0.781587192,0.159561184,0.055697081,0.001695037,0.000767114,0.000294762,0.000397629
0.86688315,0.051473495,0.076942152,0.002245566,0.00062464,0.000889061,0.000941935
0.105892619,0.772769384,0.10809273,0.009494026,0.003270001,0.000410494,7.07445E-05
0.318925847,0.452681626,0.035453457,0.13395046,0.02991996,0.027786594,0.001282056
0.567804332,0.057649702,0.008081153,0.170515526,0.009844761,0.139291091,0.046813433
0.657366024,0.079027258,0.219648299,0.032417589,0.003330162,0.001220532,0.006990135
0.354084421,0.261994188,0.017233326,0.325349911,0.004989227,0.008075935,0.028272993
0.200437022,0.776715858,0.009495362,0.003460644,0.005532552,0.00303278,0.001325783
0.566230067,0.396935973,0.033774679,0.000336179,0.000851626,0.001637129,0.000234347
0.010508796,0.125855129,0.695432984,0.018520273,0.140335889,0.004459762,0.004887167
0.319225448,0.570231195,0.076034397,0.008392206,0.011491166,0.00151996,0.013105628
0.731653364,0.172910429,0.012011603,0.016552833,0.06396787,0.002291067,0.000612834
0.736305125,0.183129567,0.033577231,0.036784903,0.002360542,0.005998939,0.001843693
0.140862736,0.648652994,0.166310774,0.02549566,0.013388298,0.000642884,0.004646654
0.527821027,0.029980163,0.124801968,0.037998384,0.206610851,0.044438126,0.028349481
0.238750085,0.757188839,0.002048168,0.00118147,0.000592579,0.000231938,6.92061E-06
0.181923509,0.667709543,0.003830736,0.022897208,0.071066762,0.024919976,0.027652266
0.233671042,0.579115251,0.164008554,0.022867428,1.38845E-05,3.84657E-05,0.000285375
0.024440672,0.56484443,0.221964365,0.153790896,0.015630467,0.002803122,0.016526049
0.857638016,0.038824915,0.008773118,0.06863929,0.015985861,0.0093979,0.0007409
0.108458857,0.648659294,0.153566702,0.085232232,0.002050055,0.001055209,0.000977651
0.883883673,0.063865434,0.048576396,0.002782827,4.11525E-05,0.000451295,0.000399222
0.966564817,0.025766377,5.18157E-05,0.007430111,0.000108729,7.33105E-05,4.84028E-06
0.738868068,0.093424378,0.076677498,0.015129495,0.007685072,0.004036642,0.064178846
0.570422131,0.328143383,0.016640819,0.06709029,0.01626287,0.001092446,0.000348062
0.117252037,0.317865799,0.131242127,0.259424649,0.108099631,0.045953516,0.020162241
0.219968486,0.382336865,0.343149174,0.041245644,0.012247262,3.61138E-05,0.001016456
0.963834347,0.02014085,0.002963287,0.001805378,0.002314857,0.005098557,0.003842723
0.733993359,0.239851428,0.006214041,0.015258587,0.00084371,0.000355988,0.003482888
0.844422913,0.030977085,0.083428557,0.023082625,0.006264758,0.006257524,0.005566538
0.692751566,0.136741064,0.117251164,0.011453426,0.033777564,0.00532962,0.002695595
0.186101356,0.728072399,0.018491664,0.004259191,0.031150554,0.002552179,0.029372657
0.37256383,0.188962293,0.071325026,0.164622219,0.077377772,0.095786125,0.029362734
0.298681787,0.572600821,0.040263133,0.049792542,0.023106587,0.000389404,0.015165725
0.906759824,0.044999444,0.016161277,0.000992368,0.013653915,0.010501235,0.006931936
0.316248663,0.597668398,0.071385667,0.009602027,6.63908E-05,0.002994139,0.002034714
0.40941907,0.166919543,0.408686066,0.008978893,0.000272083,0.003637633,0.002086712
0.179903095,0.36811923,0.256472323,0.098640684,0.089181332,0.003440751,0.004242586
0.699591248,0.057185179,0.136961031,0.063420247,0.024302166,0.008987737,0.009552391
0.216669683,0.208536678,0.392034095,0.138171286,0.024921442,0.016918504,0.002748313
0.356803289,0.487980157,0.106153002,0.015631759,0.025317741,0.004573517,0.003540535
0.204865058,0.167061067,0.58762051,0.012778874,0.026365496,0.000965137,0.000343858
0.229423181,0.512890802,0.172322205,0.038608159,0.005235178,0.03385468,0.007665796
0.636439944,0.079968157,0.030710674,0.053394287,0.117677859,0.06191344,0.01989564
0.858010247,0.13720405,0.000935888,0.00057998,0.001550781,0.001604792,0.000114263
0.873720541,0.088786158,0.000315576,0.018990532,0.005245205,0.011581574,0.001360413
0.346987831,0.31543898,0.222698215,0.043367315,0.027756218,0.014481398,0.029270043
0.445491441,0.430698771,0.100054342,0.017640053,0.004505932,0.0012678,0.000341661
0.1065795,0.506231227,0.161065742,0.108888915,0.093377872,0.008599862,0.015256882
0.577792954,0.36278337,0.054454727,0.004814649,0.000143473,1.50526E-06,9.32166E-06
0.237126624,0.700290748,0.01995405,0.015669986,0.004670926,0.006013353,0.016274312
0.46504557,0.332083711,0.107989697,0.088728941,0.005872467,0.000137491,0.000142123
0.397655292,0.477098423,0.026805994,0.001382386,0.087837662,0.008446886,0.000773357
0.360254158,0.615521855,0.004935703,0.012105159,0.003969444,0.00259122,0.000622461
0.139287558,0.845107761,0.006693025,0.000393105,0.004580093,0.003472128,0.00046633
0.618298442,0.093738778,0.137853121,0.010868921,0.094722038,0.041073447,0.003445254
0.098111776,0.500429202,0.282917696,0.01820018,0.044006819,0.016160739,0.040173588
0.740665792,0.219780568,0.004504676,0.034360193,4.98531E-05,0.000566446,7.24715E-05
0.470663511,0.426824183,0.001891138,0.006725189,0.090962183,0.000581966,0.002351829
0.765662933,0.186513504,0.022287435,0.010098841,0.006021568,0.005262104,0.004153616
0.843890678,0.096336916,0.022734011,0.005147321,0.020576306,0.001781424,0.009533344
0.245671174,0.030940277,0.54041493,0.126066732,0.051225441,0.005359121,0.000322324
0.325669156,0.061324017,0.42133131,0.129172913,0.020137805,0.006244386,0.036120413
0.128659735,0.834729681,0.014681831,0.002172694,0.004043568,0.007973969,0.007738522
0.17500198,0.357579558,0.104575856,0.182968165,0.088155721,0.06007756,0.031641161
0.646815813,0.196434601,0.094564761,0.017334637,0.01769031,0.008890317,0.018269562
0.315060446,0.117123773,0.553384161,0.012277057,3.54733E-05,0.000342084,0.001777005
0.951262493,0.005389797,0.012355572,0.008098843,0.014184021,0.002581902,0.006127372
0.221317503,0.124587881,0.632026106,0.002757769,0.006822569,0.003938273,0.008549899
0.565326219,0.080224116,0.264015789,0.069162526,0.012339971,0.006001398,0.002929981
0.307801172,0.453603287,0.046687518,0.023415052,0.131019083,0.003612753,0.033861134
0.934897259,0.028057724,0.02549848,0.001579222,0.007709014,0.000703734,0.001554567
0.16539668,0.771663541,0.003920991,0.055305939,0.000383948,0.003032672,0.000296228
0.755438228,0.185846678,0.033050052,0.015320438,0.00212154,0.008040798,0.000182266
0.158030982,0.505592352,0.243957906,0.006375503,0.040951233,0.031187639,0.013904385
0.743123157,0.013025885,0.075216584,0.134705501,0.024844734,0.000173633,0.008910506
0.13551521,0.744942754,0.02657331,0.051350453,0.002439628,0.002583998,0.036594648
0.628853142,0.092219587,0.065572813,0.101228266,0.023636054,0.054567765,0.033922372
0.204258214,0.595348171,0.045027705,0.007976493,0.145980154,0.000622186,0.000787076
0.980190672,0.002267006,0.00433737,0.012117527,0.000624838,0.00031586,0.000146726
0.597914055,0.382619383,0.006323402,0.003177604,0.009312438,0.000400497,0.000252621
0.632858566,0.060041,0.159845382,0.056136364,0.082702634,0.003609381,0.004806672
0.228059001,0.264757989,0.090941656,0.077812249,0.012159227,0.067572809,0.258697067
0.491595644,0.32513448,0.072293857,0.06006923,0.019207287,0.018202235,0.013497266
0.713037707,0.221892333,0.014808027,0.025298021,0.024462494,0.000411186,9.02316E-05
0.81497268,0.102467988,0.022312615,0.001058472,0.013669554,0.030465932,0.015052759
0.815496094,0.123575303,0.051015443,0.009498597,0.000307922,3.66235E-05,7.00176E-05
0.047282214,0.487292211,0.339211542,0.042473961,0.01749543,0.005396579,0.060848063
0.924798177,0.057746356,0.013901049,0.000949518,0.001735224,5.81086E-05,0.000811567
0.65253492,0.063279938,0.038559798,0.162589906,0.002599967,0.060730011,0.019705459
0.197283144,0.298181913,0.355297577,0.087720009,0.011103333,0.001899265,0.048514758
0.665213987,0.169686682,0.094192818,0.01435312,0.017684931,0.037531109,0.001337353
0.154986821,0.170186211,0.387843904,0.018689848,0.091727495,0.080952649,0.095613072
0.600035271,0.326017688,0.067920507,0.002691506,0.002353638,0.000759937,0.000221454
0.378682796,0.182937427,0.279654073,0.062051524,0.034902519,0.061187577,0.000584085
0.672947851,0.169156978,0.031319226,0.09498491,0.004797805,0.014984505,0.011808725
0.899801409,0.073665186,0.014501487,0.00569085,0.004438411,0.000993504,0.000909153
0.629652339,0.178103157,0.094157203,0.007573197,0.066765594,0.01212826,0.01162025
0.423211878,0.442127571,0.00305689,0.096414335,0.019807174,0.010333834,0.005048318
0.821102674,0.08028257,0.087575718,0.004929412,0.003781796,0.001557984,0.000769847
0.039966727,0.462585365,0.319917296,0.153076613,0.023178387,0.000262391,0.00101322
0.031102066,0.442660851,0.039975197,0.469979707,0.005952566,0.003722648,0.006606966
0.225412359,0.509344383,0.03526198,0.072628148,0.060938654,0.003993177,0.0924213
0.790704415,0.137033897,0.003715056,0.001284299,0.058930108,0.004862129,0.003470096
0.603388585,0.334669677,0.054277214,0.005042215,1.75085E-05,0.001087019,0.001517781
0.207561603,0.128103577,0.657548528,0.00037696,0.001317595,0.000988707,0.00410303
0.789438098,0.179176383,0.028303198,0.001014671,0.000348581,0.00113941,0.000579659
0.50275179,0.150506072,0.024034196,0.11515457,0.054744427,0.122770169,0.030038777
0.358056176,0.135081112,0.332127831,0.155694173,0.015029967,0.000178494,0.003832248
0.585296439,0.219494486,0.03394208,0.0297126,0.073338531,0.052944709,0.005271154
0.260229589,0.25644401,0.198371696,0.249289948,0.0076766,0.019538606,0.008449552
0.097183304,0.406523593,0.351884154,0.096144245,0.006546269,0.024573335,0.0171451
0.680758223,0.101679767,0.15013973,0.066852623,0.000344581,7.48909E-05,0.000150186
0.989355796,0.000303456,0.006901963,0.001534159,0.000465928,0.000992432,0.000446266
0.359190718,0.310921621,0.051798942,0.081443493,0.171771826,0.013357702,0.011515698
0.916113572,0.073449553,0.002349784,0.006463934,0.000737244,9.27412E-05,0.000793173
0.007481621,0.25600681,0.03864345,0.603362454,0.028886775,0.058870311,0.006748578
0.420915288,0.126314177,0.280865409,0.040448483,0.012183375,0.049132415,0.070140853
0.415597717,0.007472888,0.253211663,0.29403145,0.012069223,0.009738419,0.00787864
0.884170207,0.032637518,0.061225698,0.004068965,0.009281207,0.002514171,0.006102233
0.879054107,0.108777295,0.006272942,0.005811074,2.50758E-05,4.01026E-05,1.94033E-05
0.216587994,0.624918833,0.032622145,0.049396276,0.008925386,0.048486482,0.019062884
0.964724193,0.000860103,0.026325366,0.003375007,0.00349351,0.000921736,0.000300086
0.031438684,0.020968473,0.617418421,0.255068355,0.011739578,0.051618381,0.011748108
0.85568673,0.036293597,0.083270101,0.000478333,0.017989948,0.004586424,0.001694865
0.066797059,0.254693842,0.137554043,0.213880726,0.065573994,0.059667154,0.201833183
0.719956489,0.025183743,0.04185088,0.110009834,0.019046252,0.070610175,0.013342625
0.05938568,0.563793405,0.302162551,0.010206284,0.018073337,0.027003499,0.019375243
0.306140803,0.330098777,0.276485309,0.083003135,0.003839761,0.000265285,0.00016693
0.407089024,0.344750283,0.0543321,0.159972232,0.020623723,0.00151952,0.011713119
0.701620955,0.178861945,0.087343623,0.004738934,0.00489254,0.004291708,0.018250295
0.227519989,0.546984007,0.185662074,0.014530609,0.024005362,0.000318665,0.000979294
0.521232284,0.348095385,0.089482059,0.033629233,0.002485598,0.000155777,0.004919663
0.051967807,0.145219009,0.227903488,0.49228565,0.041984995,0.008815845,0.031823207
0.702887966,0.07335824,0.035219171,0.064988241,0.039495868,0.015621333,0.068429182
0.693724675,0.271606758,0.015395202,0.009236374,0.003040769,0.000629269,0.006366953
0.190343943,0.635786172,0.112167107,0.030952123,0.026983066,0.000282716,0.003484874
0.744512953,0.118630216,0.097619488,0.020043932,0.002255238,0.014884656,0.002053517
0.143409392,0.611655685,0.180913897,0.036510996,0.007632408,0.009453639,0.010423984
0.608971121,0.188114406,0.13377182,0.06372426,0.004899775,0.000418093,0.000100525
0.132326936,0.029824195,0.731151633,0.035400187,0.058747814,0.010502651,0.002046584
0.012265213,0.26186283,0.606456216,0.009032275,0.095676765,0.004203767,0.010502933
0.751625157,0.155465691,0.05434076,0.017528137,0.013731891,0.004723222,0.002585142
0.398239199,0.391521941,0.031327994,0.152334302,0.009827117,0.006059191,0.010690257
0.916364231,0.053139992,0.001144115,0.015517036,0.005162747,0.006244735,0.002427145
0.745611571,0.06849238,0.086977196,0.075038104,0.018601284,0.003593357,0.001686108
0.936967601,0.001113994,0.02968462,0.00717704,0.008870805,0.012323519,0.003862422
0.175778554,0.288338126,0.432698134,0.0586478,0.038054237,0.002761473,0.003721677
0.260067631,0.698349969,0.031522194,0.005574003,0.002633162,0.000718079,0.001134962
0.087657257,0.512152372,0.138877479,0.023460012,0.215180544,0.008041445,0.014630891
0.485498979,0.188738529,0.064356239,0.033430783,0.039612692,0.096953726,0.091409051
0.590845869,0.107688452,0.180997446,0.029504079,0.065443948,0.006174977,0.019345229
0.439693339,0.066812018,0.054808968,0.069168468,0.061638859,0.243121942,0.064756405
0.821329759,0.011520159,0.035725626,0.014462181,0.087779965,0.003623991,0.025558319
0.126927726,0.587116252,0.235042928,0.013245397,0.011676244,0.012125824,0.01386563
