C1,C2,C3,C4,C5,C6,C7,C8
0.906791363,0.04727342,0.00521927,0.001308163,0.022795662,0.001321946,0.004166998,0.011123179
0.601416826,0.294719424,0.010050415,0.00274027,0.045401383,0.00250107,0.01006268,0.033107932
0.799641662,0.096960797,0.011410991,0.002511004,0.056426462,0.002691053,0.008250028,0.022108002
0.058125458,0.049652465,0.122370913,0.005269367,0.707182176,0.011016008,0.016585323,0.02979829
0.040772823,0.095257029,0.020523062,0.01795641,0.037286442,0.007181208,0.2207665,0.560256525
0.304790868,0.486297614,0.019570386,0.004970648,0.09356231,0.004556222,0.019311408,0.066940543
0.013704347,0.040183042,0.004817409,0.003929283,0.009976528,0.001648944,0.034302852,0.891437595
0.234061825,0.400089149,0.033463814,0.00675307,0.20099453,0.006853369,0.027417143,0.090367099
0.134490748,0.14016936,0.049066163,0.00598953,0.583532875,0.007733896,0.022488647,0.05652878
0.737131467,0.114455886,0.019033586,0.004958176,0.069835773,0.005116786,0.014481783,0.034986542
0.073228944,0.198831268,0.033760725,0.014068917,0.080031099,0.009293284,0.103588457,0.487197305
0.005615345,0.005513551,0.954726826,0.001220281,0.020235635,0.004931101,0.003290777,0.004466485
0.103968306,0.066643392,0.044916757,0.004213957,0.731257744,0.006599295,0.013456646,0.028943904
0.122483251,0.099450106,0.175844785,0.011290818,0.477183532,0.022011222,0.032782644,0.058953641
0.064579107,0.057908309,0.555865084,0.014400453,0.16518491,0.063336552,0.033545115,0.045180469
0.157276851,0.103460786,0.125702844,0.01057703,0.496632615,0.020301025,0.03042821,0.05562064
0.0089868,0.009119191,0.926958244,0.002123207,0.030829219,0.008516766,0.005806087,0.007660486
0.029327371,0.099692249,0.008462841,0.005767315,0.019409984,0.002757995,0.040766962,0.793815282
0.418126519,0.440935264,0.013245472,0.004189607,0.051589256,0.003485677,0.015399813,0.053028392
0.103365073,0.0897271,0.34862655,0.018912012,0.261806684,0.063213856,0.047370085,0.066978641
0.25885134,0.3108526,0.049753629,0.01914284,0.12467916,0.015452636,0.063498638,0.157769156
0.02126158,0.03696698,0.015893673,0.041076686,0.02139507,0.007473312,0.756906182,0.099026518
0.104227401,0.095505268,0.352085252,0.021396757,0.239010754,0.062891285,0.051526442,0.073356842
0.105849278,0.766495162,0.008958727,0.00359672,0.028845967,0.002540503,0.015009249,0.068704394
0.148982635,0.521280903,0.027618893,0.007688877,0.105771935,0.006430691,0.035578155,0.146647912
0.116244876,0.092002761,0.218485625,0.012462788,0.43788017,0.029067354,0.035470735,0.058385691
0.348832644,0.537130872,0.010257303,0.003441876,0.038382617,0.002775939,0.012832763,0.046345985
0.643744545,0.119960374,0.02635312,0.004761073,0.148878475,0.005755313,0.014829646,0.035717453
0.051969472,0.814430296,0.006999195,0.002747445,0.022938651,0.00190411,0.013429915,0.085580916
0.075408851,0.079294582,0.342771947,0.030413817,0.155534556,0.171424622,0.068920899,0.076230726
0.841892331,0.072163294,0.010166568,0.002452322,0.043865001,0.002582472,0.007601357,0.019276655
0.09816729,0.800051214,0.008192776,0.002500606,0.032652276,0.002037323,0.010704972,0.045693543
0.047622069,0.19411329,0.012060099,0.007274759,0.02912603,0.003785074,0.04505456,0.660964119
0.13101385,0.268973423,0.065146773,0.017988274,0.16481518,0.015068614,0.088835368,0.248158519
0.030721745,0.060553995,0.016449953,0.030407064,0.026372337,0.007059925,0.588464523,0.239970458
0.109402455,0.120875769,0.116290361,0.145952979,0.114332914,0.110664152,0.148791614,0.133689756
0.76185706,0.151850732,0.009176779,0.002797779,0.03476101,0.002490883,0.009336765,0.027728993
0.741433492,0.11491063,0.018328675,0.004923334,0.066094805,0.004997402,0.014385924,0.034925737
0.061695209,0.178285541,0.019801665,0.013687193,0.042534583,0.006641234,0.091080876,0.586273699
0.530073269,0.290129855,0.019125236,0.004993399,0.080362574,0.004729097,0.017579498,0.053007071
0.081044883,0.809233083,0.008230549,0.002673814,0.03053398,0.002094329,0.011834608,0.054354755
0.047548246,0.051880049,0.537860666,0.019933846,0.110510088,0.133664786,0.047424606,0.051177714
0.040935891,0.092736887,0.017287711,0.021269342,0.031578868,0.006744695,0.23604947,0.553397135
0.090520378,0.09164747,0.165729679,0.073590995,0.117885107,0.276577559,0.092643677,0.091405134
0.105443703,0.221099445,0.037685655,0.028885263,0.073572145,0.013728772,0.144550713,0.375034304
0.036021225,0.061431115,0.035865961,0.045482087,0.044307827,0.015670109,0.61293743,0.148284247
0.097038698,0.444272413,0.016622287,0.009265412,0.044375955,0.005185344,0.046606391,0.336633499
0.203819495,0.486597517,0.025763299,0.010239666,0.075875053,0.007482259,0.040825419,0.149397292
0.268485055,0.210449379,0.091841505,0.024564274,0.191112175,0.028267521,0.064796513,0.120483579
0.38336417,0.245421164,0.050784637,0.012646821,0.1621393,0.013308756,0.039317997,0.093017155
0.187805266,0.104387919,0.080961398,0.007995132,0.534595857,0.013178188,0.023482377,0.047593862
0.061100477,0.039854354,0.036299651,0.002848158,0.827690242,0.004804923,0.008971126,0.018431069
0.370146257,0.129223418,0.052249354,0.007266159,0.360874059,0.010319731,0.021822815,0.048098206
0.070558395,0.066309141,0.490315176,0.019403952,0.159153987,0.096358534,0.042986302,0.054914513
0.873710406,0.07093572,0.006289325,0.001801563,0.024106264,0.001689418,0.00572399,0.015743314
0.355739936,0.139457559,0.052061535,0.007204896,0.363412112,0.009836623,0.022141369,0.05014597
0.071654064,0.059744484,0.196343998,0.006850581,0.593579855,0.015123072,0.020592011,0.036111934
0.042189812,0.069930872,0.046753332,0.056745551,0.054010818,0.020977254,0.553904495,0.155487867
0.949142105,0.028594736,0.00245485,0.000649629,0.010502375,0.000631396,0.002114795,0.005910114
0.021248266,0.021268511,0.827408511,0.005528514,0.064548213,0.027730398,0.014134327,0.01813326
0.885212159,0.067036022,0.0052985,0.001524967,0.020687419,0.001413719,0.004932758,0.013894456
0.044248848,0.040113671,0.679328004,0.00954123,0.128288498,0.044143155,0.023047797,0.031288798
0.755638748,0.109947622,0.0170661,0.004599089,0.061707626,0.004655042,0.013479479,0.032906294
0.078136076,0.066101792,0.478447571,0.012378823,0.247876481,0.038947246,0.031405429,0.046706582
0.110821766,0.306907413,0.032725651,0.014865983,0.082969035,0.009811371,0.082702009,0.359196771
0.715310471,0.122036537,0.021129478,0.005533149,0.075971592,0.005721385,0.016014512,0.038282875
0.055145278,0.11996516,0.021444013,0.030391666,0.038826503,0.008664425,0.228397416,0.497165539
0.121828305,0.103280885,0.308062276,0.019247539,0.279560535,0.04755971,0.04800118,0.072459569
0.21931897,0.174539156,0.121742158,0.026162475,0.237143634,0.038684715,0.068710301,0.113698591
0.652829276,0.133000867,0.026833193,0.005968011,0.114155809,0.006758129,0.017963384,0.042491332
0.022217749,0.060890751,0.007866014,0.007135063,0.015947183,0.002802866,0.063540876,0.819599499
0.694004617,0.193000517,0.011926259,0.00393048,0.042571837,0.003341455,0.012917125,0.03830771
0.872074084,0.06337839,0.00762,0.001985185,0.030778204,0.00198471,0.006157288,0.016022139
0.697809532,0.172287519,0.01385492,0.003436921,0.063734754,0.003349966,0.011677196,0.033849193
0.837506132,0.086313022,0.00887062,0.002534806,0.033442464,0.00240093,0.007880067,0.021051959
0.162727466,0.11517164,0.039914245,0.004948647,0.611066513,0.006702832,0.017370673,0.042097984
0.111917726,0.783645174,0.007631173,0.002945027,0.026188262,0.002136035,0.012103084,0.053433519
0.766982785,0.133336058,0.011175716,0.00352567,0.039843521,0.00313674,0.011125019,0.030874492
0.040721818,0.093749157,0.016929014,0.020862958,0.030898444,0.006531643,0.214433967,0.575872998
0.506761126,0.339527322,0.014943891,0.005397678,0.051104693,0.004272352,0.01850567,0.059487268
0.03307743,0.049053127,0.027073379,0.466470117,0.032689488,0.016608923,0.282228153,0.092799384
0.055603822,0.13167422,0.021530471,0.021899841,0.040555136,0.008118541,0.167177339,0.553440631
0.605350313,0.200285529,0.021975381,0.006021321,0.087611193,0.005826413,0.019771888,0.053157962
0.091578764,0.247719655,0.041456265,0.014221435,0.108101173,0.010546243,0.094006606,0.392369859
0.555876363,0.335666777,0.010351926,0.003296799,0.040416905,0.002776454,0.01185427,0.039760505
0.600821994,0.273588969,0.012540779,0.004111155,0.046487154,0.003444898,0.014162169,0.044842882
0.087808159,0.073643342,0.140328914,0.00737381,0.610680984,0.014673328,0.023116475,0.042374989
0.038305162,0.057424393,0.028956076,0.396991598,0.036356394,0.017201354,0.314239635,0.110525389
0.862713956,0.072879031,0.007235392,0.001918047,0.030404857,0.00187759,0.006185252,0.016785875
0.20572183,0.135856301,0.054376137,0.00670191,0.513183213,0.009081069,0.022689896,0.052389643
0.036490646,0.066987125,0.020375007,0.05368485,0.030974763,0.009380396,0.575993718,0.206113494
0.084403025,0.19338519,0.030964986,0.024426969,0.061087472,0.011215233,0.146973433,0.447543692
0.03294524,0.051329997,0.030263225,0.1502022,0.035727952,0.017164922,0.574432797,0.107933667
0.780867714,0.105385888,0.013706412,0.003384693,0.055467174,0.003491148,0.010534884,0.027162088
0.104162414,0.115406859,0.256384427,0.033882809,0.20526772,0.079684197,0.094249943,0.110961631
0.084974825,0.730795452,0.00958776,0.004511639,0.028547775,0.002848731,0.020381901,0.118351915
0.848025083,0.066208607,0.010241966,0.00234144,0.04542863,0.002550676,0.007209091,0.017994508
0.03627557,0.090143485,0.013445621,0.014363434,0.02603158,0.005018551,0.128432388,0.686289369
0.13558861,0.723419775,0.009937901,0.004203191,0.031765159,0.002890854,0.016973347,0.075221163
0.103293271,0.802092773,0.006830577,0.00273298,0.02267673,0.001948008,0.011116528,0.049309133
0.635310444,0.201953666,0.018656254,0.005689448,0.065326553,0.005190661,0.018140294,0.049732681
0.903496573,0.04940751,0.005377555,0.001383572,0.022818798,0.001384565,0.004405762,0.011725665
0.735588948,0.100531401,0.020052989,0.004219239,0.091620356,0.004853916,0.012734593,0.030398558
0.04616684,0.090643233,0.027085146,0.03505584,0.042799975,0.011205356,0.448895129,0.298148481
0.085113553,0.665868652,0.011916856,0.005403518,0.035496704,0.003432794,0.025976356,0.166791568
0.107521613,0.784475123,0.007679849,0.003114745,0.025189396,0.002199182,0.012697823,0.057122269
0.116331246,0.098375526,0.09291562,0.008100059,0.590494795,0.013631526,0.026991363,0.053159865
0.137009713,0.530779937,0.019538189,0.00945424,0.054002295,0.005978307,0.041860298,0.201377022
0.133912481,0.577784577,0.016465257,0.008287455,0.045873441,0.005104584,0.035693861,0.176878343
0.159223915,0.683475855,0.01139589,0.004837514,0.036226764,0.003332712,0.019191172,0.082316179
0.703834901,0.187460091,0.011574435,0.003691044,0.041880593,0.003208477,0.012211488,0.03613897
0.062165671,0.105475713,0.037188269,0.085103287,0.05397969,0.018001442,0.402259967,0.235825959
0.028304788,0.053341355,0.0177543,0.030556518,0.026911082,0.007597492,0.657477407,0.178057058
0.052515989,0.091571067,0.038432823,0.050178773,0.055451271,0.016686254,0.47072071,0.224443113
0.016679298,0.051370894,0.006013566,0.004100444,0.012977086,0.001970098,0.035969931,0.870918684
0.419589489,0.447513054,0.012227601,0.004289584,0.043793461,0.003405731,0.01545347,0.053727611
0.041250044,0.077581835,0.026306889,0.040418335,0.03922688,0.011372013,0.530465756,0.233378249
0.027572873,0.028865529,0.768524834,0.00582321,0.109343403,0.018744994,0.017216272,0.023908887
0.226111828,0.473908091,0.026680185,0.005738462,0.15515107,0.005633858,0.023765279,0.083011227
0.220707071,0.425929205,0.033773701,0.008226577,0.152506126,0.007725307,0.034586182,0.116545831
0.433631454,0.405737673,0.015180357,0.00384749,0.074802743,0.0035892,0.014512247,0.048698835
0.693980904,0.134855864,0.020228917,0.004746746,0.088289864,0.005062506,0.014995693,0.037839505
0.189374571,0.107605902,0.091364211,0.008635071,0.51333734,0.014306641,0.025269236,0.050107029
0.209844176,0.214561375,0.098252654,0.029180683,0.185113132,0.031520062,0.083446252,0.148081666
0.435114445,0.379036743,0.018948237,0.005397994,0.074883013,0.004856384,0.019490587,0.062272598
0.162378253,0.213994119,0.047765048,0.006957097,0.453935062,0.00825533,0.028198726,0.078516364
0.064233572,0.055021831,0.09478033,0.005319496,0.721353024,0.010285689,0.017091685,0.031914372
0.076562877,0.062494055,0.035014519,0.003415692,0.778636951,0.004960432,0.011922467,0.026993008
0.072130934,0.059019935,0.445657253,0.009308675,0.32279752,0.026713951,0.025069532,0.0393022
0.183581972,0.668287986,0.012214484,0.003945569,0.048302154,0.003194764,0.016109739,0.064363333
0.070706767,0.060460782,0.085318411,0.005312303,0.718306331,0.009404512,0.017139279,0.033351615
0.07791956,0.185427932,0.047663354,0.018161222,0.101027708,0.012576987,0.136768329,0.420454908
0.034535816,0.066621868,0.019493279,0.035977968,0.030554874,0.008335718,0.566030443,0.238450035
0.029934228,0.095001186,0.010875639,0.006379936,0.024675361,0.003350187,0.051242225,0.778541239
0.094550884,0.189046254,0.073364784,0.02469001,0.135462176,0.018644147,0.153065783,0.311175963
0.178326448,0.266994343,0.057955159,0.029810255,0.118066716,0.020196394,0.10414715,0.224503535
0.095837004,0.140492109,0.195396342,0.02035509,0.284904876,0.029329043,0.090176956,0.143508579
0.072756725,0.103372039,0.069823948,0.153966063,0.079251374,0.043646402,0.309789051,0.167394398
0.603599575,0.151225619,0.024880526,0.004638588,0.155063012,0.005400645,0.015435633,0.039756403
0.222764589,0.608027948,0.014413845,0.004730014,0.054942205,0.003780352,0.01891905,0.072421997
0.145985983,0.119949694,0.153489533,0.012571362,0.438484997,0.021681173,0.038272462,0.069564797
0.202943688,0.270621777,0.069079881,0.021824635,0.162613807,0.020007088,0.078033186,0.174875938
0.043223293,0.1031339,0.019115338,0.017858226,0.035839503,0.006822027,0.174341154,0.599666558
0.867666819,0.064760591,0.007963283,0.002068854,0.032392063,0.00209357,0.006428598,0.016626221
0.07064062,0.192433473,0.033758804,0.014273698,0.077188578,0.00918481,0.105595217,0.4969248
0.067886181,0.097228157,0.086866839,0.126669161,0.085342355,0.052936886,0.324760691,0.15830973
0.037774531,0.05634797,0.027189661,0.448154047,0.034652467,0.01626324,0.272974686,0.106643399
0.052061325,0.05748129,0.299524972,0.030386609,0.101555948,0.337474308,0.06144179,0.060073759
0.095278567,0.781743968,0.008258072,0.003264848,0.02778411,0.002313092,0.014079419,0.067277923
0.853479414,0.075400864,0.008210374,0.002155103,0.033693535,0.002122736,0.006801202,0.018136771
