C1,C2,C3,C4,C5,C6
0.029829254,0.035251325,0.013238441,0.061765649,0.638463189,0.221452142
0.009528737,0.043493214,0.009747464,0.296959443,0.059295722,0.58097542
0.008130026,0.04030009,0.008697934,0.307700392,0.051295812,0.583875746
0.008184752,0.05694196,0.011524354,0.745442723,0.035261761,0.14264445
0.002908792,0.027049376,0.004620565,0.902668631,0.012341729,0.050410908
0.007063776,0.085754619,0.013273885,0.773365645,0.027469187,0.093072888
0.050830318,0.042131105,0.019801418,0.053422416,0.699002848,0.134811895
0.00580067,0.023351997,0.005456238,0.085910675,0.047764081,0.831716338
0.008441162,0.040948295,0.008926059,0.288925063,0.053531713,0.599227708
0.012846338,0.608362179,0.042918659,0.164562621,0.052675944,0.118634258
0.014073634,0.050920261,0.01298238,0.190455226,0.101266313,0.630302185
0.013020017,0.045393716,0.011613966,0.196045643,0.090385827,0.643540831
0.010272028,0.046601499,0.010510505,0.324349843,0.062174633,0.546091492
0.005086687,0.034238193,0.006801637,0.820119875,0.023193648,0.11055996
0.150963383,0.066926339,0.036393154,0.087942099,0.482123958,0.175651067
0.066993447,0.037935066,0.018834506,0.046135773,0.718637673,0.111463534
0.094516362,0.071232396,0.037444601,0.076603875,0.555356815,0.164845951
0.018779481,0.038778011,0.012429399,0.065586282,0.509100901,0.355325925
0.006827811,0.04098413,0.008264876,0.673520772,0.035458991,0.23494342
0.069561297,0.045915456,0.023152663,0.055754047,0.673750508,0.131866028
0.019936031,0.53085191,0.216011183,0.084047218,0.063210988,0.08594267
0.009235494,0.124529557,0.015291633,0.38210056,0.056769067,0.412073688
0.012504789,0.128231735,0.019316806,0.329546365,0.077936922,0.432463384
0.005196122,0.053138927,0.007854792,0.707356526,0.028301905,0.198151727
0.007156879,0.075032715,0.012284635,0.766767732,0.02974631,0.10901173
0.013680669,0.519805354,0.043210202,0.255896615,0.04876193,0.11864523
0.042981627,0.210052023,0.07092627,0.276097903,0.146743826,0.253198351
0.007703563,0.061594411,0.010958876,0.654368268,0.039720794,0.225654088
0.012256667,0.342373452,0.026483317,0.275717266,0.069549168,0.273620131
0.006030307,0.832365977,0.025182345,0.064649346,0.02330139,0.048470636
0.008915225,0.628231298,0.025173774,0.182016794,0.040069768,0.115593141
0.013386823,0.688556214,0.098244616,0.091193095,0.040386303,0.068232948
0.008105314,0.055916261,0.010204899,0.389374888,0.050152627,0.48624601
0.006667662,0.805228855,0.024903662,0.078989528,0.026221189,0.057989104
0.027845435,0.106690505,0.029905793,0.103560976,0.376641677,0.355355615
0.065945479,0.035857506,0.017219747,0.047341362,0.716329707,0.117306199
0.019041183,0.047720598,0.014165079,0.077146915,0.39259692,0.449329305
0.037637439,0.150966251,0.045536702,0.124783079,0.326293836,0.314782694
0.044800176,0.127454489,0.043418809,0.239627306,0.202609201,0.342090019
0.030432571,0.391615967,0.091168788,0.127064876,0.159166387,0.20055141
0.24804714,0.102653178,0.079596648,0.100319136,0.310355136,0.15902876
0.006394911,0.104456734,0.012591666,0.736721781,0.028317322,0.111517585
0.008895245,0.059178039,0.011043674,0.42234716,0.05311874,0.445417141
0.018109095,0.536072835,0.062746717,0.184833983,0.065342839,0.132894531
0.032479565,0.170471798,0.046177696,0.273990496,0.152607863,0.324272582
0.029883295,0.039567757,0.014834439,0.059137148,0.653595484,0.202981878
0.004112449,0.03700471,0.00656899,0.870690563,0.016876037,0.06474725
0.023161851,0.08341905,0.022592447,0.100046857,0.340579519,0.430200278
0.211369037,0.117145408,0.104311853,0.096040198,0.316292618,0.154840887
0.726793008,0.027955148,0.018853933,0.033366102,0.136418462,0.056613348
0.026339243,0.094156899,0.743417756,0.041019702,0.048590677,0.046475723
0.007385507,0.037220701,0.00788457,0.211363897,0.050517747,0.685627579
0.003929526,0.035121936,0.006129786,0.871349857,0.016485606,0.066983288
