C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.040235195,0.234532103,0.032290237,0.0741507,0.008998278,0.062488116,0.017061765,0.025046066,0.497621164,0.007576376
0.100449928,0.028863051,0.664937214,0.005457544,0.001912311,0.098962154,0.016653494,0.064303371,0.01399623,0.004464703
0.045525538,0.676225192,0.036325398,0.009502878,0.002185764,0.142959738,0.009304136,0.019635867,0.055239957,0.003095532
0.138424125,0.036815045,0.564729521,0.006725361,0.00232236,0.125393358,0.02066263,0.081727493,0.017714189,0.005485916
0.033306961,0.030410937,0.08343606,0.002694062,0.000781296,0.821358771,0.004565459,0.013269415,0.008822848,0.00135419
0.036916946,0.680012608,0.033677522,0.017306546,0.003478528,0.09235962,0.010372343,0.019019831,0.102872719,0.003983337
0.065335398,0.062199169,0.298740614,0.007141467,0.002138771,0.497738246,0.0112863,0.031231531,0.020615166,0.003573339
0.02117111,0.040906513,0.018122476,0.705705163,0.0750965,0.024941381,0.01533741,0.016903787,0.070970951,0.010844708
0.072687908,0.246376468,0.051948628,0.058156224,0.01216359,0.097344805,0.031383911,0.045005271,0.37178276,0.013150433
0.038492367,0.295986348,0.032041875,0.059566482,0.007819578,0.065287341,0.015297997,0.023294228,0.455518302,0.006695482
0.019284225,0.837053057,0.017321114,0.007877467,0.001604632,0.053061981,0.005183841,0.009747312,0.046967355,0.001899016
0.169139871,0.138670619,0.105866467,0.009229107,0.002478059,0.466229836,0.016824099,0.049530572,0.037407863,0.004623504
0.680691707,0.01754113,0.036209013,0.0031741,0.001050387,0.034443339,0.020191197,0.193470636,0.009959176,0.003269313
0.15246723,0.026571421,0.052445213,0.00700159,0.002599967,0.043000612,0.089872782,0.597334823,0.017920142,0.01078622
0.027185068,0.026308313,0.068076479,0.002254022,0.000645395,0.852687302,0.003678214,0.010609151,0.007444371,0.001111685
0.06301902,0.300978147,0.08963222,0.013937453,0.003440587,0.429760702,0.013338052,0.02976192,0.051498889,0.004633011
0.078678668,0.495782388,0.062325574,0.016143498,0.003656669,0.206131698,0.016042205,0.03430072,0.08158454,0.00535404
0.113202207,0.086953696,0.203735706,0.008991686,0.002718909,0.486839016,0.01643781,0.046616885,0.029581224,0.004922862
0.011541678,0.005224613,0.944957391,0.000824295,0.000273882,0.026432543,0.001864996,0.006137604,0.002197836,0.000545162
0.026787361,0.016786927,0.017349585,0.010852652,0.006201378,0.017353398,0.086864357,0.034871833,0.017508769,0.765423741
0.157282611,0.08945824,0.255879011,0.011400218,0.003642294,0.343781683,0.024472584,0.071276099,0.035801324,0.007005936
0.082258736,0.134825671,0.051169187,0.146997613,0.029674458,0.075380325,0.064154589,0.063911517,0.318044227,0.033583678
0.214542446,0.122987521,0.118618339,0.032530589,0.01078239,0.139974463,0.087312913,0.151455663,0.09390878,0.027886896
0.041694684,0.151545377,0.036251399,0.30053906,0.020619849,0.060958588,0.021410899,0.028610439,0.32722261,0.011147096
0.19086073,0.137944209,0.11419755,0.009985982,0.002702374,0.42518528,0.018782065,0.055242635,0.039987517,0.00511166
0.103229815,0.085382598,0.182160455,0.008382012,0.002485311,0.52846942,0.014986979,0.04301485,0.02741381,0.004474749
0.032504404,0.054789051,0.028492945,0.318031577,0.373706977,0.037044571,0.025369993,0.027016942,0.083121873,0.019921668
0.033746938,0.05718588,0.028504987,0.423360014,0.251123882,0.037577394,0.026914944,0.028039024,0.092598265,0.020948671
0.112329393,0.081024229,0.166747524,0.007413361,0.002106776,0.548147966,0.013291012,0.03995271,0.025114929,0.0038721
0.090897766,0.09718138,0.226702091,0.010864923,0.003314177,0.471548476,0.016969093,0.043901086,0.033165811,0.005455197
0.045706207,0.424964381,0.039895854,0.050714531,0.007611013,0.085834666,0.016676312,0.026825858,0.294736616,0.007034565
0.187485599,0.047373556,0.418161903,0.008446142,0.002953163,0.158179685,0.028778846,0.118774604,0.02277639,0.007070112
0.103292589,0.019104262,0.039403357,0.005533958,0.002156505,0.030356438,0.112146481,0.664106516,0.013525338,0.010374556
0.160166256,0.083712354,0.095238562,0.03511936,0.015236744,0.095061052,0.190792065,0.17681961,0.076855525,0.070998472
0.107612877,0.033647054,0.052930274,0.012158913,0.005184824,0.045481136,0.439910465,0.242877586,0.027180988,0.033015883
0.037697025,0.586551918,0.03193028,0.025998998,0.004624011,0.077009003,0.012172202,0.02070617,0.198469242,0.00484115
0.174358725,0.070637093,0.060313099,0.022982941,0.007950533,0.07205991,0.287739224,0.204157243,0.065039041,0.034762191
0.054435833,0.495692952,0.064426674,0.014788773,0.003430284,0.263115927,0.012446247,0.026232166,0.061030597,0.004400547
0.08390698,0.056716343,0.47927559,0.008194651,0.002677401,0.282111537,0.015541326,0.044232209,0.022507444,0.004836519
0.075692413,0.027408046,0.715156635,0.004841657,0.001652602,0.103300818,0.012474446,0.043263541,0.012639876,0.003569966
0.253183928,0.046098952,0.270672237,0.009902395,0.003584243,0.114836102,0.044839003,0.221172485,0.025529587,0.010181068
0.01841375,0.049397235,0.015651119,0.734572752,0.017121837,0.024070439,0.010970659,0.013439237,0.109908897,0.006454075
0.048127544,0.019900523,0.801555639,0.003739455,0.001303646,0.072835651,0.009394723,0.031110342,0.009283946,0.00274853
0.063807208,0.032064717,0.709580716,0.00623309,0.002183321,0.110482432,0.014063158,0.042210087,0.015012448,0.004362822
0.016192789,0.064490124,0.011641987,0.042502886,0.004662418,0.020911884,0.008042384,0.010580949,0.817204927,0.003769652
0.135213456,0.166747071,0.170147223,0.038386582,0.013289482,0.220007698,0.049750226,0.091120599,0.095898344,0.01943932
0.076453495,0.175558067,0.091845072,0.009730759,0.0026186,0.556744021,0.012850359,0.031383838,0.038724585,0.004091204
0.16411475,0.271798485,0.063706993,0.029216905,0.006739691,0.130753013,0.044760516,0.078913792,0.197269422,0.012726433
0.013294224,0.005120889,0.943416425,0.000800194,0.000264512,0.025736769,0.00192475,0.006726417,0.002170952,0.000544868
0.307279384,0.167902439,0.094544521,0.013705182,0.003652852,0.232442031,0.029207327,0.082183852,0.06154556,0.007536852
0.026303586,0.048825255,0.022405537,0.613727234,0.119796617,0.030450493,0.019620649,0.021242324,0.083314592,0.014313715
0.053067165,0.226635459,0.044162959,0.093185457,0.014618234,0.080851537,0.023989214,0.034024908,0.418118677,0.01134639
0.006232329,0.008935205,0.005420982,0.026896444,0.917404491,0.006652125,0.005544795,0.005482334,0.012399967,0.005031329
0.01094854,0.025431326,0.009339351,0.858204043,0.01409622,0.013714622,0.00705932,0.008313669,0.048531842,0.004361066
0.065029492,0.045651179,0.300964356,0.005026108,0.001512471,0.527152307,0.009113156,0.027648455,0.015173925,0.00272855
0.080689083,0.426142346,0.075028339,0.021516954,0.005269451,0.222766708,0.019950556,0.039594201,0.102006706,0.007035655
0.052618788,0.56031843,0.05709437,0.016409518,0.003620026,0.19684447,0.012688127,0.025927682,0.069932934,0.004545655
0.017819501,0.039322094,0.015815144,0.77549436,0.03006292,0.022579653,0.011612212,0.013714862,0.066138682,0.007440572
0.023462377,0.00869341,0.905760022,0.001438584,0.000482344,0.038901554,0.003609636,0.012830722,0.003806403,0.001014949
0.086346701,0.034645852,0.488671479,0.0041365,0.001289358,0.328331885,0.009245962,0.032083318,0.012690727,0.002558217
0.084797045,0.023742221,0.713451988,0.00380048,0.00129007,0.106267136,0.010881058,0.042342454,0.010560724,0.002866823
0.138852338,0.017752914,0.033828488,0.004461981,0.001622676,0.028610833,0.060550753,0.695458742,0.012038146,0.006823129
0.049414194,0.436654194,0.034009612,0.02992277,0.005217667,0.077057807,0.016549072,0.027131426,0.317866898,0.00617636
0.172817299,0.061099607,0.241954789,0.006692667,0.002005045,0.41753323,0.015667795,0.056591081,0.021561692,0.004076795
0.013184981,0.883320357,0.01082062,0.005898518,0.001141065,0.030982774,0.003672985,0.006709461,0.042920942,0.001348298
0.410680362,0.062027237,0.143888126,0.006980429,0.002098194,0.239715382,0.020380504,0.08557598,0.023926003,0.004727784
0.675843352,0.026180578,0.058284101,0.00413126,0.001324563,0.060185397,0.019956616,0.137242384,0.013183302,0.003668447
0.065540102,0.028826324,0.722721371,0.0056393,0.001984778,0.098956006,0.013978782,0.044538904,0.013671851,0.004142583
0.134730766,0.387292056,0.062314406,0.021427662,0.004855012,0.156914355,0.027643387,0.056271744,0.140225117,0.008325496
0.021935842,0.007153951,0.008969615,0.002657931,0.001083514,0.008674255,0.889795685,0.045225454,0.006191621,0.008312132
0.287032581,0.028197786,0.096528031,0.00584814,0.002058134,0.062667472,0.038060015,0.457180713,0.015861448,0.006565681
0.19086499,0.042742266,0.086933639,0.011416695,0.004277801,0.070351629,0.111651454,0.437135934,0.028199059,0.016426532
0.094246956,0.037248509,0.053113839,0.015490857,0.006965607,0.047153974,0.479286862,0.180203153,0.031480194,0.054810048
0.221651927,0.042801132,0.118501949,0.011253707,0.004282329,0.077971295,0.086299295,0.393427343,0.027735937,0.016075087
0.02747495,0.009462608,0.011090987,0.003579761,0.001449261,0.011068592,0.865352375,0.051018658,0.008448192,0.011054617
0.025122404,0.807566332,0.021584328,0.007837198,0.00163517,0.071398672,0.006000169,0.011917458,0.044828596,0.002109674
0.077412888,0.048338812,0.339767017,0.005509585,0.001664031,0.464405973,0.010504165,0.032769055,0.016574545,0.003053928
0.151445285,0.053316893,0.081962052,0.020034699,0.00849172,0.070437249,0.267492703,0.250558385,0.043527264,0.05273375
0.146306749,0.136361352,0.213152564,0.023205425,0.007760905,0.268168166,0.039216538,0.087437854,0.065167075,0.013223374
0.036654947,0.122883087,0.026971193,0.136476577,0.013170626,0.046246698,0.019753317,0.02499657,0.563228128,0.009618857
0.140796925,0.058862505,0.083156988,0.022774345,0.009694285,0.075618421,0.274326742,0.235157606,0.047181164,0.052431019
0.040898747,0.057723497,0.07796355,0.004366853,0.001236614,0.77723041,0.006453486,0.017071656,0.015049195,0.002005992
0.216889726,0.130114656,0.121346223,0.010578677,0.002948007,0.383119673,0.021953347,0.066048046,0.04130469,0.005696956
0.195639467,0.04341795,0.085293456,0.012784899,0.004964042,0.066954083,0.144457072,0.392681215,0.031342567,0.022465249
0.054088413,0.039128243,0.256806906,0.004169158,0.001260155,0.599292829,0.007529163,0.02264729,0.012831424,0.002246418
0.148757125,0.032560576,0.561412329,0.006083899,0.002133929,0.109781659,0.021332541,0.096708504,0.015989732,0.005239706
0.056595902,0.109690936,0.058012181,0.005269016,0.001380893,0.717475132,0.007651122,0.020229178,0.021406612,0.002289028
0.113401331,0.062192849,0.061832572,0.032295649,0.014314925,0.06409829,0.298601108,0.143349902,0.063166859,0.146746516
0.045614353,0.016128457,0.82762949,0.002871071,0.000983416,0.06280411,0.007559614,0.026865702,0.007412723,0.002131063
0.079328509,0.052156417,0.097628005,0.004247071,0.001221468,0.714287187,0.008196396,0.025403643,0.015269398,0.002261906
0.041495247,0.674795391,0.0377075,0.010241704,0.002324585,0.149649686,0.009224326,0.019171389,0.052256021,0.003134151
0.224732936,0.192711269,0.099791051,0.022765332,0.006139946,0.195358477,0.047301246,0.105381333,0.093713143,0.012105266
0.033626574,0.210379797,0.027118824,0.064089223,0.00768342,0.052882105,0.014105323,0.020740529,0.563018651,0.006355554
0.096143062,0.106388087,0.087122275,0.111748839,0.111714562,0.096198186,0.093153462,0.090525967,0.118602683,0.088402877
0.048794967,0.026824123,0.710064077,0.003810703,0.00123831,0.16423968,0.007821633,0.024301338,0.010564093,0.002341075
0.062273942,0.028547532,0.730158754,0.005553473,0.001950233,0.098901618,0.013352729,0.041792564,0.01346002,0.004009134
0.062998842,0.53296018,0.05375958,0.02084146,0.004753016,0.152233941,0.016720349,0.031516627,0.118184484,0.006031522
0.122856364,0.050630109,0.43761038,0.006797436,0.002205748,0.284733745,0.016185024,0.054332518,0.020203296,0.00444538
0.075062467,0.064393736,0.084457066,0.004730601,0.001340422,0.716340924,0.008551915,0.02505788,0.017656492,0.002408498
0.07687012,0.040805339,0.038144793,0.020926371,0.009144382,0.04093627,0.515594101,0.104243583,0.042855446,0.110479595
0.040513339,0.474554051,0.034154644,0.036692666,0.005850889,0.07653236,0.013942112,0.022910011,0.289078715,0.005771211
0.092621123,0.07631979,0.075796397,0.065989395,0.051743219,0.076328485,0.144329055,0.104735073,0.079649954,0.23248751
0.09433748,0.325118506,0.088390869,0.039715115,0.00997379,0.185873571,0.030583401,0.053681518,0.160425146,0.011900604
0.054100805,0.12822259,0.032569883,0.084256943,0.012661809,0.054197275,0.031840457,0.037391411,0.550329009,0.014429817
0.067056732,0.343526806,0.081522683,0.013467488,0.003245061,0.389572502,0.013396397,0.030273527,0.053401567,0.004537238
0.111357988,0.136637234,0.169985688,0.013589406,0.004036941,0.439522405,0.020887843,0.051875523,0.045475062,0.00663191
0.168089289,0.100027071,0.218961898,0.026996834,0.010882174,0.174973718,0.070982928,0.143589496,0.061876214,0.023620378
0.171605883,0.079812581,0.31428653,0.015007314,0.005361263,0.211516795,0.039466407,0.111553656,0.039987735,0.011401835
0.223496671,0.038371505,0.146924204,0.008969334,0.003317619,0.082535168,0.057540387,0.405602012,0.02241818,0.01082492
0.198599633,0.018909677,0.060131597,0.004140122,0.001488009,0.039519315,0.03212237,0.628883471,0.011149567,0.005056239
0.235584964,0.040978671,0.304599214,0.008639852,0.003116975,0.108951694,0.039518373,0.227749848,0.021982782,0.008877626
0.097243605,0.044640764,0.057297248,0.020312161,0.009418625,0.053319689,0.434375368,0.161795409,0.039328039,0.082269092
0.024949293,0.012203897,0.875905989,0.001953012,0.000652527,0.059871185,0.004309006,0.013732038,0.005146072,0.001276982
0.247210083,0.042392925,0.287200743,0.008548943,0.003042062,0.116219794,0.038908499,0.225895269,0.022207015,0.008374665
0.118094829,0.019389461,0.037652483,0.005138385,0.001944251,0.031172428,0.086409183,0.67843377,0.013334929,0.008430282
0.063705754,0.133149069,0.037661912,0.097495686,0.016073079,0.060942461,0.041139136,0.045516648,0.485271434,0.019044821
0.011016492,0.004460429,0.950833159,0.000691415,0.000228307,0.023146466,0.001635619,0.005653751,0.001867976,0.000466384
0.038048352,0.014590268,0.017093375,0.005966235,0.002504164,0.016858386,0.800060406,0.068093499,0.013190686,0.023594628
0.022641433,0.011055193,0.884281559,0.001704389,0.000562436,0.058407875,0.003718854,0.011967162,0.004565517,0.001095582
0.072418798,0.026494862,0.037366136,0.010635669,0.00467553,0.03350609,0.603335553,0.149687135,0.022419869,0.039460357
0.058028453,0.026664273,0.747265209,0.005141835,0.001804531,0.093979894,0.012323326,0.038580649,0.012510312,0.003701518
0.120915273,0.037880651,0.062921265,0.01343261,0.005658563,0.052758027,0.353202119,0.290865559,0.029476918,0.032889014
0.132976578,0.307962631,0.093032609,0.021012725,0.005375742,0.245836618,0.026670367,0.057363899,0.101053597,0.008715235
0.07115465,0.031840183,0.697158312,0.006340031,0.002243428,0.1064021,0.015679807,0.049272385,0.015232669,0.004676435
0.048016987,0.455653111,0.046006007,0.051797294,0.008353933,0.100598457,0.01726234,0.028262054,0.236671098,0.007378719
0.154777821,0.057206494,0.095444478,0.020276828,0.00854413,0.08038561,0.228577643,0.272595492,0.043505884,0.03868562
0.191443181,0.091287263,0.174461038,0.028250138,0.011212714,0.13903597,0.092058307,0.176806888,0.063706929,0.031737573
0.115320673,0.037555799,0.595760771,0.007345979,0.002580432,0.119958682,0.021207177,0.075840934,0.018496398,0.005933157
0.021322556,0.798778326,0.018124413,0.011256318,0.00208821,0.048870901,0.006194183,0.011100965,0.079903463,0.002360666
0.053442794,0.034367355,0.65526401,0.004967402,0.001591016,0.196864982,0.009381102,0.027875849,0.013356808,0.002888683
0.028135583,0.011628744,0.880812895,0.002013773,0.00068411,0.048725055,0.004901658,0.016505583,0.005180157,0.001412442
0.092989154,0.03331741,0.618150607,0.004834197,0.001557362,0.176625241,0.011996633,0.043709602,0.013589972,0.003229822
0.032748256,0.016061237,0.842802362,0.002699579,0.000907871,0.071109184,0.005986631,0.018964958,0.006933502,0.001786418
0.578006903,0.027020734,0.096638007,0.004623356,0.001544576,0.06985384,0.022520756,0.181540871,0.013857556,0.0043934
0.034149131,0.040433503,0.074329647,0.003240893,0.000908021,0.815964279,0.004932767,0.013693177,0.010831739,0.001516842
0.044418559,0.025931852,0.754081132,0.004140272,0.001366704,0.123667786,0.008278066,0.024822689,0.01073931,0.002553629
0.03939683,0.512978432,0.033994041,0.036135354,0.005761904,0.077656969,0.01365263,0.022460623,0.252376238,0.00558698
0.06674822,0.053418527,0.440637138,0.006870297,0.002121564,0.362552909,0.01167361,0.033195741,0.019121706,0.003660288
0.005348889,0.012200275,0.004364916,0.928415783,0.006549949,0.006435069,0.003524477,0.004057075,0.026903367,0.002200201
0.053746087,0.488609965,0.047349458,0.034194185,0.006791392,0.111445597,0.017763365,0.03001509,0.202958425,0.007126437
0.112940213,0.048637337,0.536283859,0.007821005,0.002570663,0.188970807,0.017882364,0.058302612,0.021341931,0.005249209
0.189162605,0.30166691,0.073513251,0.019914879,0.004829738,0.182130441,0.031982871,0.070280631,0.117542877,0.008975798
0.061964778,0.037592433,0.463945501,0.004465179,0.001371822,0.379710529,0.008539992,0.026675942,0.013205149,0.002528674
0.064237934,0.041516709,0.534605762,0.005418545,0.00168458,0.293396051,0.01013461,0.030713128,0.015227225,0.003065455
0.205055414,0.029672384,0.059823501,0.007246309,0.002706641,0.04993772,0.083967835,0.531122573,0.019793585,0.010674038
0.008995154,0.021882689,0.007579105,0.879242342,0.009777715,0.011315914,0.00563516,0.006720345,0.045432328,0.003419247
0.035823873,0.014467171,0.847993135,0.002333127,0.000772666,0.066450153,0.005517113,0.018828205,0.006228501,0.001586056
0.405096551,0.039565316,0.145838827,0.007304514,0.002484269,0.098110247,0.036121987,0.237566496,0.02094734,0.006964454
0.041276465,0.200186345,0.035123295,0.134326415,0.013482391,0.064195464,0.019087649,0.026875537,0.456277146,0.009169294
0.082059075,0.387862697,0.071460693,0.035316111,0.008185994,0.162507095,0.02542279,0.044682575,0.172662626,0.009840344
0.039996342,0.09297743,0.028950083,0.380795849,0.026015057,0.044521163,0.026280274,0.029557434,0.315701745,0.015204624
0.064489035,0.025142015,0.738285948,0.004354933,0.001509393,0.102086137,0.011290184,0.03825697,0.011399589,0.003185796
0.164143206,0.087664061,0.082736685,0.036717794,0.014375056,0.09010441,0.201216244,0.170354833,0.087165241,0.06552247
0.042686431,0.109924195,0.067484816,0.00600863,0.001584167,0.722379952,0.007354945,0.018192003,0.021999524,0.002385336
0.047814063,0.015639962,0.826739047,0.002835048,0.000987038,0.059537681,0.00792579,0.029000673,0.007326487,0.002194212
0.033878167,0.646865329,0.030010004,0.023675831,0.004107341,0.074034678,0.010728966,0.018536333,0.153898172,0.00426518
0.038680418,0.057130979,0.090797483,0.00458957,0.001281294,0.767300517,0.00638887,0.016845125,0.014952043,0.002033702
0.023889797,0.030980876,0.056844453,0.00247374,0.00070163,0.86212974,0.003664655,0.009930844,0.008238116,0.001146149
0.081353251,0.045965501,0.577486458,0.007320244,0.002466692,0.200583663,0.015319192,0.045289257,0.019528525,0.004687216
0.023654917,0.009134376,0.902962036,0.001514752,0.000508945,0.040587536,0.003712174,0.012853527,0.004012143,0.001059595
0.090734416,0.02693467,0.690515778,0.005200106,0.001835426,0.091059951,0.015843492,0.060436232,0.013167814,0.004272115
0.049551525,0.224439694,0.036297967,0.05288005,0.009117632,0.06999372,0.020774177,0.030105969,0.497795258,0.009044008
0.061521779,0.173509772,0.075646601,0.008194462,0.00210195,0.608298531,0.010242119,0.025291624,0.031967814,0.003225348
0.028712366,0.039318887,0.064840882,0.003086892,0.000870007,0.834898158,0.004500706,0.012090377,0.010269009,0.001412715
0.344375518,0.040363952,0.08539837,0.008838521,0.003107923,0.071813768,0.06216579,0.347877745,0.02533918,0.010719233
0.082200888,0.191798747,0.116109297,0.013125738,0.003591312,0.486259525,0.016042873,0.037459255,0.04807058,0.005341785
0.066386841,0.166343132,0.110117295,0.011164833,0.00302648,0.555757087,0.013042426,0.030690067,0.039075582,0.004396257
0.045021543,0.064902733,0.111337912,0.005474747,0.001537383,0.724154728,0.007615898,0.020038629,0.017480149,0.002436278
0.055752224,0.033800873,0.652360497,0.004848319,0.001575882,0.19731923,0.009532683,0.028611371,0.013291333,0.002907588
0.063063217,0.203698348,0.053764427,0.132528071,0.023033749,0.090942642,0.031454959,0.042580603,0.343098654,0.01583533
0.035671191,0.16190802,0.02636213,0.068464711,0.008143986,0.048875168,0.016093361,0.022556246,0.60471369,0.007211498
0.066047447,0.185626541,0.044720936,0.087154877,0.013562829,0.076432711,0.03193465,0.042852765,0.437167706,0.014499538
0.025693821,0.802679801,0.018597687,0.008440673,0.001742162,0.05471904,0.006493081,0.012210158,0.067131608,0.002291969
0.059573021,0.046820682,0.332765884,0.005331311,0.001618845,0.499067421,0.009246412,0.027035929,0.015708544,0.002831952
0.046282132,0.185927492,0.03409299,0.064823321,0.010603116,0.063124187,0.021258537,0.029349144,0.534917519,0.009621562
0.086495321,0.026233827,0.030175489,0.00891309,0.003428256,0.031014872,0.609681801,0.159754195,0.022683946,0.021619203
0.374332091,0.061301051,0.147324992,0.006392223,0.001902218,0.293895187,0.01748253,0.070814634,0.022385608,0.004169466
0.289644248,0.09224142,0.159737005,0.009880767,0.002926661,0.297864233,0.024031568,0.082151752,0.035356934,0.006165414
0.141261226,0.046538985,0.343281904,0.005366713,0.001646784,0.381734687,0.01274303,0.047155755,0.01690402,0.003366896
0.103972123,0.034769853,0.6295004,0.006125104,0.002098302,0.126783576,0.016567233,0.059329591,0.016242327,0.004611492
0.221056942,0.039640171,0.145723125,0.009482645,0.003546726,0.083452739,0.06373982,0.398193354,0.023642614,0.011521865
0.175180216,0.120744692,0.167695278,0.032100693,0.012395658,0.173436196,0.075581883,0.136626896,0.080114073,0.026124415
0.115484636,0.058343295,0.355249779,0.007231341,0.002298635,0.369411794,0.015704771,0.049818605,0.021999387,0.004457756
0.918943729,0.008401136,0.016123074,0.001129901,0.000349149,0.020578868,0.004545768,0.025096746,0.003923282,0.000908347
0.200838891,0.023566041,0.046167713,0.005621319,0.002004349,0.039195269,0.059477242,0.599804513,0.015440891,0.007883772
0.509981333,0.02427939,0.065067071,0.004484395,0.001508307,0.053202487,0.027336514,0.296253617,0.013315057,0.004571828
0.120046542,0.029495824,0.053558681,0.009498308,0.003847797,0.043429831,0.277628511,0.4195527,0.022072717,0.020869089
0.089496713,0.061481445,0.15397585,0.005575035,0.001596326,0.624620651,0.010169744,0.031399471,0.018739929,0.002944836
0.200267122,0.024393112,0.050130921,0.005575279,0.001968684,0.042578936,0.053022704,0.599669898,0.015298958,0.007094386
0.151706098,0.318479853,0.063239537,0.026209062,0.005974596,0.140935911,0.037106881,0.06955348,0.176082549,0.010712032
0.039152667,0.213999949,0.031099574,0.078865017,0.009232751,0.059336763,0.017049691,0.02465562,0.518962259,0.00764571
0.043755158,0.712962482,0.029035815,0.011478723,0.00239241,0.087018288,0.010178621,0.020003153,0.0797801,0.003395251
0.172101007,0.236617528,0.0739766,0.033196534,0.008060827,0.141047171,0.05492077,0.093407816,0.171445691,0.015226056
0.137227177,0.190730548,0.146420231,0.03623375,0.011599096,0.223399533,0.045919552,0.085043391,0.106256493,0.017170229
0.276719307,0.101288428,0.068400921,0.022578972,0.006862474,0.096359761,0.127901267,0.192020568,0.085813555,0.022054746
0.082463987,0.139804073,0.061572401,0.172059897,0.049531822,0.086657194,0.058741524,0.063840432,0.248006223,0.037322448
0.201303041,0.036368144,0.482815722,0.006037112,0.002043782,0.136456453,0.020206997,0.092832853,0.016992263,0.004943631
0.093005133,0.067233088,0.183602476,0.006464441,0.001867224,0.576350393,0.011644611,0.035249988,0.021206493,0.003376153
0.236649526,0.052330752,0.107358347,0.013293367,0.004919281,0.087768278,0.102322563,0.344068403,0.034553034,0.01673645
0.187204049,0.142901887,0.160207951,0.025606852,0.008535347,0.215531357,0.052682815,0.111572825,0.079123188,0.016633729
0.048083802,0.521011064,0.036915895,0.030564716,0.005309088,0.086294972,0.015756198,0.026565393,0.223503425,0.005995449
0.032432347,0.013049626,0.866147616,0.002267435,0.000773913,0.053564352,0.005553976,0.018723471,0.005871359,0.001615905
0.125840407,0.400054332,0.060383129,0.021926787,0.004931253,0.153174882,0.027745864,0.055145336,0.142551678,0.008246332
0.087657172,0.131218642,0.057509806,0.143761058,0.043183554,0.081114025,0.073751207,0.070292956,0.266310082,0.045201498
0.013381457,0.033077903,0.011674267,0.821048361,0.016430153,0.017383038,0.00825833,0.00998604,0.063710219,0.005050231
0.078446772,0.050706721,0.044269931,0.032309536,0.015548129,0.048173605,0.288766128,0.097647992,0.056799789,0.287331397
0.044789874,0.061275278,0.076106233,0.004364189,0.001195264,0.771023833,0.006419138,0.017488395,0.015362528,0.001975267
0.035035092,0.01455018,0.849386985,0.002428654,0.000812617,0.064219663,0.005823989,0.019742811,0.006333226,0.001666783
