C1,C2,C3,C4,C5,C6,C7
0.018747593,0.029021567,0.187520678,0.674236817,0.047975744,0.035461658,0.007035942
0.179981492,0.08384318,0.101407617,0.101969465,0.099611689,0.127218514,0.305968043
0.046761516,0.04182178,0.376382805,0.281651815,0.142032885,0.095029329,0.016319871
0.056060753,0.09163909,0.135378365,0.565055985,0.058568881,0.069476099,0.023820826
0.014078548,0.009174277,0.767268871,0.068642712,0.096424222,0.040238525,0.004172845
0.035201476,0.015818008,0.414715597,0.08389167,0.328710427,0.111989065,0.009673757
0.10993039,0.032149951,0.189738733,0.096072551,0.307888906,0.231971318,0.03224815
0.062163757,0.017054262,0.180273488,0.063484747,0.45164743,0.210013864,0.015362452
0.095546499,0.010212763,0.080675805,0.034177096,0.18843296,0.576597554,0.014357321
0.04612443,0.003868591,0.033287209,0.01394959,0.06678902,0.830439586,0.005541573
0.062515601,0.009478306,0.089870512,0.033086342,0.339424134,0.454154388,0.011470716
0.514142116,0.023780443,0.068394899,0.053043022,0.076537009,0.161924032,0.10217848
0.008063584,0.002567815,0.038446829,0.009976747,0.905187592,0.033713913,0.002043521
0.061438707,0.009283131,0.094311462,0.033361866,0.337236529,0.453583927,0.010784378
0.25990025,0.009370011,0.05828198,0.031004742,0.082594964,0.541224431,0.017623621
0.069544197,0.107286991,0.142585108,0.504694507,0.065134629,0.080329213,0.030425355
0.004510258,0.001326416,0.021180035,0.005295182,0.945271785,0.021324971,0.001091353
0.834834284,0.006931024,0.022610703,0.017773204,0.023410205,0.064770878,0.029669702
0.005888965,0.001886662,0.03017995,0.007499924,0.927879314,0.025183501,0.001481684
0.699746695,0.011726825,0.040120623,0.029011399,0.047375192,0.125529013,0.046490253
0.025564942,0.007623476,0.08407321,0.026555371,0.750920556,0.098672383,0.006590063
0.52600281,0.015064744,0.062161761,0.040116137,0.081401307,0.234502633,0.040750608
0.038419856,0.020156301,0.520084577,0.163668311,0.143058736,0.103718735,0.010893486
0.030740065,0.008900908,0.093364475,0.030453413,0.711293834,0.117380018,0.007867286
0.026479594,0.047082757,0.255106476,0.537511298,0.073848387,0.049655836,0.010315653
0.347158912,0.023971977,0.099106041,0.063018095,0.130479336,0.284998258,0.05126738
0.143356836,0.033691859,0.165382556,0.096272103,0.240648778,0.277432086,0.043215782
0.038125338,0.009348546,0.100546615,0.033215176,0.635065944,0.17467272,0.009025661
0.021086698,0.023415467,0.384492318,0.453638731,0.065519448,0.044653761,0.007193577
0.011324603,0.004176814,0.073300856,0.017032067,0.847160065,0.044006352,0.002999242
0.013761155,0.003975434,0.052627043,0.014864801,0.850970669,0.060423153,0.003377746
0.015331902,0.004234641,0.075797844,0.017764376,0.804795862,0.07859528,0.003480094
0.012448576,0.003953608,0.054553407,0.014908805,0.860095197,0.050859563,0.003180844
0.03524734,0.004745413,0.060097093,0.0199214,0.12963185,0.744937484,0.005419421
0.019603014,0.008615724,0.454744961,0.047769755,0.390065112,0.074020101,0.005181333
0.012530105,0.004407087,0.065499917,0.01701401,0.848826787,0.048397184,0.00332491
0.020068748,0.031119679,0.21003669,0.641054533,0.052343934,0.037924822,0.007451595
0.015919539,0.006469778,0.136457521,0.027991589,0.749601287,0.059254075,0.00430621
0.019827974,0.750911239,0.04597411,0.121928948,0.025162521,0.024185807,0.012009401
0.029039502,0.035810497,0.318138764,0.467787895,0.081840059,0.05686967,0.010513613
0.027223917,0.00829579,0.120200642,0.033199861,0.685516623,0.118770634,0.006792532
0.048465055,0.019267029,0.48394107,0.188873451,0.11448478,0.133396039,0.011572576
0.00839058,0.003000496,0.076362336,0.013764794,0.859983243,0.036378005,0.002120547
0.011722985,0.004314166,0.090960773,0.018685485,0.823595753,0.047680854,0.003039984
0.174650013,0.009615319,0.066809564,0.033731077,0.096720699,0.602165475,0.016307852
0.024925768,0.663121043,0.063643355,0.167738247,0.03430542,0.031679436,0.01458673
0.011239447,0.003311106,0.049281787,0.012994248,0.868457152,0.05197117,0.00274509
0.057446764,0.007706829,0.08742465,0.030696359,0.19272241,0.615171697,0.008831291
0.025662192,0.092340143,0.127214823,0.654594439,0.048793088,0.03991384,0.011481475
0.039617855,0.036902059,0.385711327,0.324947652,0.117544227,0.081541731,0.013735148
0.046189023,0.347636399,0.104136181,0.369039939,0.052269168,0.054938565,0.025790724
0.019511777,0.005324464,0.069562096,0.020035575,0.794948309,0.085939089,0.00467869
0.290523193,0.042387714,0.128827293,0.114897932,0.115354843,0.221502615,0.08650641
0.013620671,0.007379621,0.731784839,0.047561712,0.151830357,0.043988461,0.003834339
0.019973001,0.005037534,0.061768651,0.018569479,0.79315987,0.096817357,0.004674108
0.022068024,0.02920875,0.303885768,0.527417641,0.065063067,0.044449309,0.007907441
0.020223392,0.009761004,0.472542184,0.053216,0.368220844,0.070468189,0.005568388
0.019002182,0.008647906,0.450900118,0.047671438,0.399433763,0.069222529,0.005122064
0.021338829,0.007229671,0.105261504,0.028325509,0.751245647,0.080990548,0.005608291
0.010660115,0.003041911,0.043258332,0.011751052,0.879001959,0.049704043,0.002582587
0.032100804,0.007437256,0.08244972,0.026559685,0.685386859,0.158769723,0.007295954
0.027711688,0.044738886,0.144671649,0.676760123,0.050154412,0.044896408,0.011066833
0.011223314,0.005881332,0.804927291,0.04103949,0.097650027,0.03621833,0.003060217
0.019480866,0.008996377,0.474317257,0.049808103,0.372165719,0.069957631,0.005274047
0.105156186,0.00980784,0.080408102,0.037175062,0.118118596,0.635344273,0.013989941
0.024656921,0.013668769,0.589063199,0.085180171,0.206878436,0.073395893,0.007156612
0.021732536,0.012554941,0.6021511,0.075738508,0.216196369,0.065229912,0.006396636
0.021151292,0.010239677,0.441931428,0.054474775,0.393165564,0.073180355,0.005856909
0.010518162,0.00374358,0.066251799,0.015429041,0.859716599,0.041587258,0.002753561
0.045884377,0.130608389,0.17750595,0.475455075,0.080901284,0.068027728,0.021617198
0.02224172,0.050942702,0.104195977,0.741541414,0.037463852,0.034391902,0.009222433
0.048960364,0.08129298,0.166513575,0.541157022,0.069815921,0.071669149,0.02059099
0.021551987,0.01764211,0.506157607,0.333120003,0.065961918,0.048840874,0.0067255
0.013583939,0.005367156,0.14361141,0.024859608,0.755537019,0.053467675,0.003573191
0.029966236,0.058083449,0.133059961,0.670952091,0.049752668,0.045641753,0.012543843
0.829018828,0.005764687,0.023872575,0.017515661,0.023831927,0.084182464,0.015813858
0.03738881,0.008973429,0.277738785,0.048283015,0.360975276,0.259304698,0.007335987
0.044392799,0.01210808,0.321389784,0.066220698,0.319451183,0.226968973,0.009468483
0.0179399,0.005082026,0.138616163,0.02454349,0.708343184,0.101505717,0.00396952
0.02808943,0.007283266,0.092369639,0.027652358,0.703913373,0.134089684,0.006602249
0.108060766,0.011053129,0.084496085,0.036620669,0.190797281,0.553322835,0.015649235
0.117070069,0.038153789,0.214399445,0.122973868,0.247787313,0.223827885,0.035787632
0.022591266,0.007180773,0.161577442,0.033052305,0.670870406,0.099284106,0.005443701
0.048010891,0.007668804,0.136911079,0.03864729,0.162409705,0.598751522,0.007600709
0.126110957,0.007433496,0.053783419,0.02669332,0.075304326,0.698501461,0.012173022
0.030706018,0.003227239,0.035603638,0.013220525,0.060664883,0.85262552,0.003952178
0.512856657,0.011341124,0.053822339,0.032508104,0.074230052,0.287378842,0.027862882
0.02333091,0.008529679,0.354681975,0.046193,0.458305172,0.103223377,0.005735888
0.112265416,0.007408652,0.057628216,0.026974557,0.083025291,0.701592047,0.011105822
0.058702479,0.026269741,0.380771541,0.290070058,0.101475231,0.128105312,0.014605638
0.020850353,0.051231064,0.113340004,0.733245312,0.039262983,0.033433554,0.00863673
0.023265538,0.016334836,0.579314479,0.24828561,0.070536174,0.055454273,0.00680909
0.087730423,0.034397179,0.311345305,0.264115129,0.117718427,0.163630507,0.02106303
0.070637713,0.040852693,0.314267331,0.171666066,0.229545936,0.149509206,0.023521054
0.229096806,0.0260304,0.168373151,0.126115364,0.108591405,0.310491628,0.031301245
0.08578289,0.215894896,0.153844274,0.301437226,0.092140584,0.098034875,0.052865255
0.032359253,0.006635399,0.093202886,0.02667626,0.601086157,0.233495645,0.0065444
0.02414554,0.008968291,0.328762855,0.047122056,0.482894062,0.10214621,0.005960987
0.180574162,0.015967988,0.106572043,0.053886314,0.155952491,0.463528361,0.023518643
0.083857246,0.029473359,0.276783171,0.127016859,0.254228874,0.205663251,0.022977241
0.025827021,0.029917799,0.272159266,0.549977733,0.063200647,0.050076167,0.008841366
0.014532826,0.004181669,0.054737571,0.015672063,0.842816643,0.064460804,0.003598423
0.043007458,0.021428921,0.475294327,0.249852363,0.096841183,0.10252257,0.011053178
0.108189136,0.181290306,0.147791186,0.30410093,0.087109504,0.106205308,0.065313629
0.022596526,0.692231243,0.059842786,0.150134889,0.032691794,0.029193201,0.01330956
0.310503547,0.036184419,0.06448406,0.067115407,0.056584379,0.104609389,0.360518799
0.018912259,0.008543005,0.564533406,0.050621698,0.282501536,0.069886677,0.00500142
0.012919268,0.003766605,0.053046145,0.014394854,0.854870045,0.057856524,0.003146559
