C1,C2,C3,C4,C5,C6,C7,C8
0.61879797,0.217001846,0.141302534,0.009300299,0.009822595,0.000937745,0.00164817,0.00118884
0.445821018,0.049603962,0.374352539,0.082533184,0.035858424,0.010805729,0.000763691,0.000261453
0.935873518,0.007990121,0.025426723,0.00925805,0.019437777,0.000371628,0.001469419,0.000172763
0.58507683,0.227278675,0.08126065,0.056645829,0.04385507,0.00350268,0.000921632,0.001458633
0.553097721,0.045497899,0.162643904,0.178611008,0.001473052,0.051029061,0.002713015,0.004934339
0.128799418,0.134891056,0.437208457,0.060797049,0.229139408,0.005392943,0.002240747,0.001530923
0.458661084,0.065949578,0.070977338,0.099441334,0.068483986,0.187707221,0.019980331,0.028799128
0.508631495,0.356272428,0.118605971,0.005168908,0.004620392,0.003836543,0.000255844,0.00260842
0.238004447,0.511308522,0.060051101,0.176677478,0.000130318,0.006239487,0.003822049,0.003766597
0.514556141,0.304591474,0.176702853,0.003797098,0.000238279,6.56834E-05,3.59741E-05,1.24971E-05
0.243526855,0.487483718,0.027888296,0.196917746,0.004887897,0.036757352,0.001114834,0.001423303
0.201330648,0.076561796,0.359617255,0.001593718,0.143681786,0.129682213,0.084956341,0.002576242
0.560480475,0.410245797,0.0288883,0.000142429,0.000137068,4.60138E-05,3.97222E-05,2.01953E-05
0.891637138,0.025802287,0.005763857,0.045643249,0.023232425,0.006885157,0.000921628,0.00011426
0.765044961,0.233335999,0.000154188,0.000971626,0.000405771,2.31488E-05,4.3468E-05,2.08394E-05
0.773807015,0.208460045,0.007051676,0.006172391,0.004258674,1.0851E-05,0.000151996,8.73509E-05
0.181492117,0.741356261,0.031613909,0.044029417,0.001145321,6.31764E-05,1.82977E-05,0.0002815
0.306177079,0.422268764,0.187857631,0.067401579,0.013635671,0.001453588,0.00115361,5.20786E-05
0.06084427,0.265534121,0.597624002,0.063918656,0.006277111,0.002512468,0.000686646,0.002602725
0.99359089,0.005909607,0.000333776,2.01636E-05,8.57431E-05,2.92213E-05,3.46275E-06,2.71371E-05
0.616264745,0.171361005,0.086947795,0.058447763,0.021754318,0.014830366,0.01513386,0.015260147
0.944574173,0.022107976,0.026606582,0.001437966,0.002709654,0.001211538,0.000306294,0.001045817
0.020352891,0.536012752,0.139948101,0.188480092,0.056648374,0.03917488,0.018007779,0.001375131
0.31206409,0.092669237,0.148539594,0.418368445,0.025435715,0.000601237,0.001964921,0.000356761
0.015198622,0.710001531,0.166757119,0.063309445,0.015955649,0.000204898,0.017010612,0.011562124
0.537268972,0.220832895,0.159944497,0.023327225,0.05057222,0.000348241,0.000293086,0.007412864
0.560332002,0.017666337,0.302265943,0.014830288,0.061163316,0.002231775,0.021572664,0.019937675
0.633034783,0.294509014,0.039120998,0.019203599,0.006495263,0.005763112,0.001115906,0.000757324
0.929997961,0.05520944,0.007077549,0.000889684,0.001796714,0.003149524,0.000343818,0.00153531
0.378925781,0.371367748,0.048521612,0.104133699,0.07828703,0.017835526,0.000126301,0.000802303
0.708974272,0.036019483,0.127413413,0.041193142,0.037320451,0.024017722,0.011126388,0.013935129
0.794796611,0.010426068,0.134817326,0.005118867,0.002954407,0.04707798,0.003538951,0.001269791
0.856094571,0.069205143,0.041216197,0.025296637,0.001430618,0.004389845,0.001082226,0.001284764
0.846381084,0.122322792,0.019538435,0.006589806,0.001800511,0.000285153,0.002656848,0.000425371
0.124889203,0.114541285,0.579402198,0.030664616,0.123714123,0.008252558,0.010007401,0.008528614
0.741499081,0.123534476,0.016217277,0.096120479,0.017111963,0.001532733,0.000359858,0.003624131
0.890848459,0.107903753,0.001115579,0.000131604,4.85541E-07,2.68537E-08,1.25404E-09,9.09079E-08
0.223414434,0.024734616,0.273989911,0.313041877,0.069839014,0.000399024,0.001083361,0.093497763
0.53833851,0.194428028,0.112496169,0.004176531,0.031846535,0.086592947,0.017079731,0.015041549
0.813542276,0.135988099,0.021557425,0.018837159,0.006910208,0.002559333,0.000169333,0.000436167
0.445833016,0.09303496,0.332126004,0.076984276,0.001064174,0.050031232,0.000244746,0.000681593
0.070587769,0.91680191,0.007047294,0.003798856,0.001066907,0.000201881,0.000166924,0.00032846
0.817541733,0.15516849,0.005158271,0.01077965,0.00342426,0.001917978,0.002131172,0.003878445
0.73914802,0.211995652,0.025935772,0.016322249,0.002481545,0.00042651,0.002215591,0.001474662
0.327246781,0.657281708,0.00957093,0.004522518,0.000108021,0.000509516,0.00053285,0.000227676
0.99657181,0.001843975,0.001026942,0.000330672,0.000161995,1.89441E-05,2.36215E-05,2.20408E-05
0.186559018,0.747325564,0.01020891,0.000236397,0.039585184,0.008640108,0.003164417,0.004280403
0.787398395,0.120525134,0.084962769,0.0019978,0.004010906,0.000275318,0.000185997,0.000643681
0.379934996,0.280299988,0.074704673,0.229370388,0.019645232,0.002602093,0.007673384,0.005769247
0.060555216,0.912757419,0.009180499,0.008935158,0.00090007,0.001595013,0.003685073,0.002391553
0.302358697,0.601008247,0.083168474,0.005049647,0.000510384,0.000143151,0.003300321,0.00446108
0.928381533,0.016552151,0.028881979,0.00107113,0.008119751,0.012377257,0.002083987,0.002532212
0.314532487,0.353152747,0.177258767,0.033723618,0.100577279,0.000351498,0.014603894,0.005799711
0.319459587,0.435293584,0.243871272,0.000431073,0.000115917,4.31703E-05,0.000102733,0.000682663
0.758775297,0.213231409,0.017548854,0.004215908,0.00251222,0.003537111,7.88366E-05,0.000100364
0.581433818,0.037175137,0.306778646,0.023993787,0.025712207,0.013408757,0.001961864,0.009535784
0.944830626,0.013134628,0.033450542,3.2877E-05,0.002268044,0.00114098,0.000753712,0.004388591
0.210206854,0.102609644,0.488774789,0.007310183,0.079828734,0.05505859,0.039666084,0.016545122
0.112225457,0.088825291,0.177995524,0.047259116,0.353631196,0.167335597,0.037430038,0.015297781
0.666895647,0.15015114,0.033751922,0.067068625,0.050316029,0.005026075,0.010455883,0.01633468
0.59121923,0.370931867,0.018142031,0.002306418,0.002152479,0.014620476,0.000523145,0.000104354
0.873724128,0.076142602,0.02204552,0.026856045,0.000547255,0.000573058,4.13092E-05,7.00829E-05
0.257275813,0.203054542,0.011364857,0.178795875,0.267569473,0.017579806,0.023144646,0.041214989
0.542401142,0.384974653,0.03350039,0.031028294,0.003048718,0.003146162,0.001260214,0.000640426
0.147979415,0.785592914,0.01498547,0.045202272,0.004377315,0.001273655,0.000482185,0.000106775
0.478224125,0.307756746,0.105052541,0.092576865,0.000955113,0.007780395,0.00123475,0.006419464
0.520758787,0.236585733,0.120366464,0.00538062,0.093159175,0.013814476,0.00114916,0.008785585
0.026195375,0.165124583,0.450485493,0.078870967,0.079423503,0.082257812,0.064957068,0.0526852
0.908293691,0.03776194,0.026571177,0.021534507,0.002272265,0.001464281,0.000919864,0.001182275
0.864474944,0.127580198,0.000427428,0.000128677,0.002569737,0.001267879,0.00057238,0.002978756
0.784687492,0.052446366,0.077660819,0.017837864,0.039594515,0.009836837,0.014003391,0.003932715
0.757038647,0.196714865,0.005759756,0.018427856,0.00482,0.013948414,0.000596379,0.002694084
0.680578033,0.011459178,0.052569654,0.116862556,0.119257058,0.007378992,0.000412933,0.011481597
0.453361916,0.092228948,0.289877829,0.100104664,0.022436329,0.005472688,0.025783397,0.010734229
0.053399038,0.074785342,0.513383891,0.263650337,0.047074862,0.035161995,0.010591053,0.001953482
0.835945256,0.032295825,0.051679773,0.01075859,0.002733006,0.017479795,0.017852605,0.031255149
0.431657129,0.059123058,0.313966665,0.092610634,0.0754479,0.001187943,0.00673037,0.019276301
0.857123172,0.123182451,0.010600902,0.003670994,0.001614261,0.001083068,0.001784345,0.000940807
0.054608122,0.085256467,0.502873954,0.035363287,0.134674374,0.070678099,0.04849858,0.068047116
0.587727033,0.046320241,0.16718103,0.025109698,0.039128132,0.06897058,0.046452894,0.019110391
0.823191221,0.064213651,0.013601072,0.001352427,0.027427899,0.059034674,0.00837304,0.002806015
0.406415677,0.305136879,0.231310239,0.005466882,0.024280578,0.018282828,0.001877775,0.007229142
0.936785737,0.005681852,0.034423633,0.020853482,0.000238723,0.000697991,3.84561E-05,0.001280126
0.103871172,0.78082236,0.01728447,0.092399197,0.005491308,4.63052E-05,5.78247E-05,2.7363E-05
0.305520513,0.438360057,0.079904401,0.162473388,0.000674275,0.00845064,0.001061105,0.003555622
0.775827463,0.158801194,0.02546604,0.037706872,0.002083781,5.18835E-05,2.9217E-05,3.35503E-05
0.69263129,0.12281903,0.023843419,0.125122377,0.007212626,0.017341073,0.009082072,0.001948112
0.583074346,0.247821364,0.14190899,0.009198509,0.017914774,3.88399E-05,3.88578E-05,4.31845E-06
0.290579541,0.30868838,0.321121021,0.00767891,0.065656599,0.005209173,0.000702149,0.000364226
0.062394756,0.28370703,0.371016595,0.152157749,0.002858597,0.072320976,0.031991115,0.023553182
0.722325134,0.207894482,0.056256263,0.012893706,6.57316E-05,5.87253E-05,5.48229E-05,0.000451134
0.929162781,0.028130056,0.011951769,0.017318898,0.003644902,0.00875707,0.000453686,0.000580839
0.145104929,0.419888057,0.422050596,0.011073505,0.001447265,2.79433E-05,4.72585E-05,0.000360445
0.322727637,0.06485181,0.12555877,0.478233718,0.0013076,0.003241446,0.000112038,0.00396698
0.6689356,0.161642896,0.110097805,0.030883616,0.012122412,0.005491049,0.001341882,0.009484739
0.283016158,0.208533395,0.081812283,0.172270445,0.240868847,0.004395522,0.002763929,0.00633942
0.494610709,0.072201536,0.112082352,0.287597703,0.031561473,0.001226655,0.000440392,0.000279181
0.131836352,0.742246388,0.108999952,0.008248896,0.001302299,0.004820408,0.002269099,0.000276604
0.281135001,0.09228481,0.481940308,0.035447052,0.003441124,0.082765978,0.016688966,0.006296761
0.671015931,0.14450619,0.064908904,0.115248185,0.002197339,0.000885872,7.13066E-05,0.001166273
0.503571984,0.070563299,0.123140355,0.135516373,0.158565738,0.004998174,0.002686569,0.000957507
0.730934101,0.229545308,0.035286957,0.001059763,0.002116147,0.000926739,7.41734E-05,5.68115E-05
0.934347848,0.01913172,0.034171795,0.002980983,0.000320479,0.007716299,0.000529667,0.000801209
0.702933555,0.245187571,0.027563773,0.024223164,4.87503E-05,3.60784E-05,1.99477E-06,5.11345E-06
0.946639644,0.04577396,0.006824079,0.000739804,2.18934E-05,4.33314E-09,3.99294E-07,2.15594E-07
0.981372842,0.016679486,0.000918304,0.000683151,0.000321136,1.62513E-06,7.33577E-06,1.61203E-05
0.491417741,0.309971563,0.082009629,0.036696645,0.018071225,0.060071208,0.00031455,0.001447439
0.898918119,0.055089806,0.008545277,0.008048131,0.029206457,0.000165296,1.27648E-05,1.41486E-05
0.395884705,0.458718034,0.123274159,0.011370093,0.007680398,0.001357146,0.001712201,3.26372E-06
0.694335349,0.271851669,0.021571596,0.000554258,0.007046698,0.002294119,0.000688137,0.001658174
0.814933414,0.025858161,0.142383613,0.004965135,0.005045022,0.00130062,0.004253869,0.001260166
0.27171453,0.162029616,0.364647132,0.000565711,0.076202622,0.120352235,0.000744466,0.003743687
0.259232374,0.287665105,0.249560668,0.074501174,0.050506311,0.067894427,0.00467511,0.005964833
0.125604341,0.610136997,0.037442149,0.121055371,0.071907326,0.018966159,0.004762499,0.010125157
0.55094529,0.031901457,0.259739351,0.088777662,0.003384323,0.020242571,0.003964732,0.041044614
0.795275205,0.143876475,0.057878042,0.002579512,0.000292165,9.3012E-05,5.33496E-06,2.53956E-07
0.006406988,0.279673237,0.359674394,0.234691435,0.10817952,0.009784424,0.001542213,4.77894E-05
0.605808785,0.321470136,0.071875434,0.00017748,0.000418099,8.44272E-05,0.000116363,4.92767E-05
0.924396306,0.047792626,0.020225366,0.000856464,0.006626528,1.55505E-05,8.36448E-05,3.51506E-06
0.574497393,0.141149053,0.242331074,0.003738196,0.008684302,0.000867815,0.005926639,0.022805528
0.983374232,0.012400697,0.001223746,0.000226925,0.000590548,0.001868828,0.00018593,0.000129093
0.186757318,0.647965699,0.045984187,0.034412546,0.063495939,0.014476253,0.00016103,0.006747029
0.475789927,0.511659167,0.004470203,0.005347437,0.002570402,0.000100709,1.50592E-05,4.70964E-05
0.977455685,0.007647759,0.001020634,0.007985945,0.001179938,0.004248665,0.000175274,0.0002861
0.831776194,0.109262635,0.001677865,0.049136607,0.002726466,0.004242811,0.001085124,9.22964E-05
0.577509139,0.187066381,0.162576908,0.068763646,0.003670987,0.000173713,0.000181184,5.80418E-05
0.731667428,0.125498606,0.07232479,0.040028455,0.002977972,0.022227335,0.004263041,0.001012375
0.58154853,0.397936839,0.005485432,0.0132167,3.44473E-05,0.000456268,0.000994418,0.000327366
0.819879302,0.11577094,0.010372426,0.05308479,0.000413267,0.000383391,7.46347E-05,2.12488E-05
0.451142121,0.057846532,0.334451051,0.05419858,0.010044679,0.091610163,0.000392979,0.000313896
0.968539011,0.021671845,0.006522754,0.002531544,0.000682854,3.71772E-05,1.18832E-05,2.93176E-06
0.790292964,0.028388194,0.133691521,0.040965223,0.006217829,4.75639E-05,0.000376677,2.00278E-05
0.211468555,0.610982085,0.000132124,0.026556091,0.018226672,0.130137472,0.000838696,0.001658305
0.435476236,0.28173856,0.27448335,0.001095563,0.005353402,0.000102727,0.001307107,0.000443057
0.600931199,0.173730295,0.008437123,0.116152828,0.036898891,0.023421231,0.013048309,0.027380124
0.439168441,0.542419334,0.01262354,0.002178054,0.000342633,0.001350268,0.001642918,0.000274812
0.745250729,0.020223605,0.132379202,0.093434845,0.000389893,0.003358848,0.002914688,0.002048188
0.514434018,0.099098472,0.089199079,0.028238004,0.19441859,0.042501533,0.012709144,0.01940116
0.085647838,0.475995109,0.014351173,0.286398631,0.073373212,0.015465053,0.032001311,0.016767672
0.77922621,0.141985654,0.034708632,0.017592595,0.021433358,0.002767369,0.00158352,0.000702662
0.390543025,0.015848785,0.213993438,0.209698368,0.141396448,0.003696525,0.002759816,0.022063595
0.36523502,0.271563541,0.105761925,0.231675771,0.020526561,0.001210088,0.004003647,2.3447E-05
0.286090832,0.221664712,0.015647324,0.331977168,0.078439742,0.048088794,0.01401344,0.004077989
0.780081289,0.170529223,0.037264834,0.010117568,0.001378057,2.57035E-05,0.000154671,0.000448656
0.427180159,0.107020959,0.052261025,0.295742015,0.054988881,0.021300192,0.011407625,0.030099143
0.240065538,0.510704674,0.004134877,0.233134089,0.00525318,0.00020294,0.000272209,0.006232492
0.831622687,0.014725134,0.048972443,0.010695987,0.04424008,0.019140987,0.024527156,0.006075527
0.942412899,0.013699878,0.018366726,0.017671244,0.002621657,0.001632437,0.002682969,0.00091219
0.749929204,0.159523648,0.090101678,0.000109461,0.000206928,0.000100618,2.0613E-05,7.84954E-06
0.402353808,0.489366465,0.037839134,0.038304589,0.01107084,0.016805138,0.002768386,0.001491641
0.11887573,0.666627945,0.16489227,0.025290132,0.011654699,0.008912966,0.000251985,0.003494273
0.119894314,0.604621675,0.015176781,0.012227959,0.127006508,0.074190351,0.042853219,0.004029193
0.061301032,0.663884664,0.187632451,0.057085671,0.028341215,0.000862437,0.000463267,0.000429262
0.307598356,0.166837341,0.437062119,0.011059535,0.036767702,0.008581029,0.017038529,0.01505539
0.891752064,0.104260479,0.000452802,0.001943739,0.000337418,9.97102E-05,0.000635449,0.00051834
0.884734196,0.104037449,0.007846026,0.001518129,0.001639999,9.19221E-05,0.000106836,2.54436E-05
0.028555109,0.180318082,0.662969315,0.053092968,0.066125441,0.00805109,0.000630945,0.000257051
0.876454015,0.07199696,0.034002338,0.00346625,0.008085824,0.002388278,0.001619189,0.001987145
0.22709753,0.290584453,0.323716064,0.133858908,0.018549176,0.001201045,0.001682286,0.003310538
0.293074642,0.180878345,0.080834083,0.339022257,0.094873833,0.006741796,0.000382387,0.004192656
0.732993385,0.242520856,0.009621105,0.012271971,0.000285149,0.001200575,0.000274036,0.000832923
0.791528009,0.118561722,0.06760082,0.019432517,0.00283612,9.12248E-07,2.06961E-05,1.9203E-05
0.53859185,0.21140486,0.175164619,0.035780848,0.028051186,0.005326086,0.002254763,0.003425788
0.457300319,0.537629497,0.002464985,0.000937845,9.2971E-05,0.000815841,0.000479306,0.000279235
0.577466638,0.388813097,0.032288698,0.000790763,0.000636567,6.08109E-07,9.34428E-08,3.53501E-06
0.104456521,0.763554697,0.011729133,0.086129042,0.009810478,0.015032794,0.008372601,0.000914734
0.754680925,0.141044058,0.028022684,0.045733309,0.023565035,0.002785767,0.000891314,0.003276907
0.882658347,0.044343445,0.065897591,4.22902E-05,0.00400198,0.000277823,0.00200208,0.000776442
0.608889248,0.101352647,0.226406342,0.033675186,0.009319066,0.006910443,0.010609159,0.00283791
0.028425706,0.469245816,0.083999347,0.280881182,0.127258849,0.00046195,0.008799941,0.00092721
0.434060875,0.349304379,0.008409028,0.023451483,0.141999406,0.037254868,0.005082284,0.000437678
0.654328188,0.05012647,0.13154909,0.025835617,0.119305804,0.018149528,0.000352649,0.000352655
0.27868144,0.461134712,0.176969913,0.047671493,0.023984671,0.011092916,0.00025692,0.000207935
0.560329759,0.242837903,0.135725377,0.036636069,0.018457992,0.002405921,0.002773534,0.000833445
0.821497514,0.097415965,0.064796067,0.007096087,0.001531642,0.004472908,0.002513664,0.000676153
0.142401282,0.426267301,0.400232211,0.00830018,0.005102575,0.014615446,0.001247941,0.001833064
0.325128208,0.24118364,0.074691698,0.006197231,0.206534384,0.070934437,0.044295436,0.031034965
0.615495177,0.246754416,0.065670534,0.02271,0.03589082,0.005934446,0.00182042,0.005724186
0.315036946,0.254251559,0.292922012,0.050792565,0.067901893,0.004825274,0.006768518,0.007501233
0.276946353,0.051834824,0.287193207,0.105153631,0.07496789,0.138900288,0.005658824,0.059344983
0.530555803,0.46903452,7.32899E-05,0.000292826,1.88365E-05,2.05702E-05,2.22228E-07,3.93214E-06
0.514384109,0.484230494,0.000502609,0.000507432,0.000223076,1.94869E-05,0.000121033,1.17605E-05
0.365700115,0.235250815,0.198930875,0.013593742,0.153070392,0.014860028,0.009598528,0.008995504
0.934708663,0.053151933,0.007277626,0.000210965,0.004194269,8.48385E-05,0.000272294,9.9412E-05
0.748805543,0.014697301,0.094215223,0.101123694,0.030388051,0.0009097,0.00250043,0.007360058
0.094702649,0.86474358,0.007967818,0.007898426,0.023243547,0.000691122,0.000443844,0.000309014
0.997021281,0.001102293,0.000354857,0.001220203,0.000156335,7.39833E-05,1.2279E-06,6.98195E-05
0.299737374,0.410360115,0.139091093,0.143679509,0.002071069,0.002798733,0.000639711,0.001622394
0.266196454,0.099219231,0.245710764,0.19462008,0.097679896,0.050219729,0.000758546,0.045595301
0.129501007,0.72696087,0.108849347,0.033770543,0.000487784,0.00027644,8.38966E-05,7.01122E-05
0.985091432,0.011160374,0.002350302,0.0006284,0.000229773,0.00027275,0.000102426,0.000164543
0.525510665,0.362916325,0.028803498,0.049002841,0.009273113,0.016290032,0.005340194,0.002863333
0.381889205,0.580353176,0.036506406,0.000769491,0.000311403,6.93827E-05,3.76657E-05,6.32705E-05
0.083063927,0.874703909,0.037520853,2.33527E-05,0.002404083,0.001784685,0.000496537,2.65332E-06
0.463866931,0.227463153,0.070108279,0.13971061,0.070495857,0.004278124,0.004744769,0.019332277
0.089091256,0.668537245,0.136353031,0.076675356,0.018738281,0.009001373,0.000390454,0.001213004
0.351547684,0.30314501,0.151511131,0.011038011,0.05967164,0.078203427,0.038833575,0.006049522
0.348083212,0.125669916,0.376161061,0.103264252,0.020391477,0.010484419,0.002582233,0.01336343
0.385581542,0.41402615,0.088149218,0.06366983,0.040447046,0.002441211,0.000248186,0.005436818
0.744433329,0.011649536,0.105828685,0.000653728,0.016768719,0.034152644,0.036565737,0.049947622
0.295324854,0.404597438,0.093088792,0.012045749,0.136896259,0.030328861,0.003143829,0.02457422
0.125133234,0.744770085,0.009657929,0.099567297,0.013794176,0.001940447,0.002988479,0.002148351
0.477975006,0.378621876,0.110236825,0.002019447,0.031144751,7.66551E-07,4.14458E-07,9.14783E-07
0.989013045,0.005651147,0.004845558,0.000337084,8.99571E-05,2.07309E-05,1.29631E-05,2.95157E-05
0.215029959,0.345313976,0.101213943,0.249700366,0.078294263,0.00795044,0.000224119,0.002272934
0.527263473,0.176587126,0.193507364,0.09189529,0.005299609,0.003044615,0.001163796,0.001238728
0.144329293,0.752612289,0.089902538,0.009101606,0.001703299,0.001606813,0.000445376,0.000298785
0.704157551,0.111883019,0.057647114,0.029500627,0.033332557,0.016646744,0.046304552,0.000527836
0.358576114,0.397611226,0.207311765,0.027598474,0.005465045,0.002209413,0.000947873,0.000280089
0.718315601,0.1266794,0.140343861,0.011413973,0.0005349,0.002472876,0.000105436,0.000133952
0.202995542,0.386490976,0.279104436,0.105540097,0.014284111,0.00064082,0.009242404,0.001701614
0.7688427,0.027642464,0.200640536,0.000490177,0.000810716,0.000118018,0.000881896,0.000573493
0.460094785,0.259192554,0.080153724,0.070753071,0.046183143,0.05665914,0.001869384,0.025094199
0.247944582,0.096247604,0.311793665,0.32455815,0.014516703,0.001020213,0.000542907,0.003376176
0.510675184,0.205020482,0.183322127,0.048838001,0.03122185,0.001937229,0.013275391,0.005709737
0.7163879,0.133076255,0.032435233,0.097954999,0.008763166,0.003927983,0.002717265,0.004737199
0.879163832,0.073004515,0.005236404,0.035080958,0.000610027,0.002628428,0.004197044,7.87926E-05
0.358588476,0.571968112,0.066897858,1.32023E-05,0.002122475,0.000241235,0.000117219,5.1423E-05
0.277312893,0.401275231,0.058288893,0.166054977,0.039476243,0.016602316,0.002310505,0.038678943
0.871326513,0.020212202,0.108160166,5.39192E-05,3.45118E-05,0.00010066,4.2006E-05,7.00222E-05
0.697293421,0.202961352,0.0074571,0.009588217,0.012888008,0.011263394,0.041602167,0.01694634
0.492020695,0.047928704,0.286965832,0.01483355,0.019212576,0.068637437,0.005922664,0.064478542
0.401946705,0.098717075,0.242691746,0.124789593,0.112851516,0.008128291,0.009665596,0.00120948
0.538415448,0.077448833,0.291781949,0.007549729,0.070692123,0.000157912,0.012806485,0.001147521
0.079914013,0.208399197,0.102747932,0.5613882,0.01209288,0.018004963,0.014159775,0.003293041
0.395122511,0.043969604,0.157440663,0.269517227,0.13169274,0.00221268,4.06488E-05,3.92721E-06
0.642236531,0.330293504,0.002407054,0.001797978,0.01774058,0.003928834,0.001358057,0.000237463
0.39199566,0.576193171,0.014658522,0.002890734,0.000275787,0.013473038,0.000483632,2.94554E-05
0.495268329,0.393640663,0.109098853,0.000310836,0.000781606,0.000367713,0.000289704,0.000242296
0.773158038,0.064437823,0.023481518,0.113644608,0.002757905,0.011944854,0.000968096,0.009607158
0.544689908,0.06178884,0.340072335,0.020649215,0.008214239,0.015392796,0.006918037,0.002274628
0.634993281,0.220545116,0.016093912,0.118532558,0.001429537,0.003973739,0.003654294,0.000777563
0.604298315,0.136552895,0.145635419,0.017779608,0.086898411,0.001805857,0.001992424,0.00503707
