C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.130196044,0.046425,0.06707425,0.067074535,0.048071883,0.03348916,0.44618904,0.027331454,0.067074278,0.067074358
0.06563039,0.118442403,0.092327586,0.092328435,0.057618348,0.132123009,0.080798565,0.176075687,0.092327669,0.092327908
0.037954055,0.022561233,0.159974603,0.159972871,0.156969038,0.065637062,0.040782978,0.036199778,0.159974434,0.159973947
0.040205249,0.700737885,0.029372355,0.029372521,0.020241482,0.029982955,0.055284335,0.036058428,0.029372371,0.029372418
0.020484041,0.040437915,0.039459283,0.039459557,0.02748046,0.029695438,0.027094144,0.696970467,0.039459309,0.039459386
0.01237318,0.023475754,0.025525489,0.025525659,0.018003116,0.021123064,0.016294819,0.806627858,0.025525506,0.025525554
0.037603408,0.021932361,0.148139106,0.148136994,0.217082508,0.054690169,0.043160135,0.032978112,0.1481389,0.148138306
0.058516794,0.045284253,0.145721026,0.145723228,0.067187651,0.107326511,0.06401393,0.074783506,0.145721241,0.14572186
0.144202493,0.056843106,0.063006028,0.063006009,0.057725036,0.038108901,0.42312188,0.027974499,0.063006026,0.063006021
0.022033407,0.017102426,0.042277684,0.042277758,0.029854136,0.718737914,0.022772634,0.020388638,0.042277691,0.042277712
0.015567205,0.029282918,0.032142642,0.032142886,0.0217642,0.029473818,0.020635952,0.754704979,0.032142666,0.032142734
0.033391091,0.02062615,0.153852228,0.153849985,0.20503212,0.054408471,0.038918598,0.032217969,0.153852009,0.153851378
0.068152419,0.037818839,0.150506363,0.150505821,0.121657553,0.04539797,0.076048371,0.048900195,0.15050631,0.150506158
0.130462413,0.070820173,0.09939652,0.099396684,0.069175091,0.176180173,0.114663504,0.041112324,0.099396536,0.099396582
0.244550261,0.044983101,0.040232715,0.040232849,0.028928617,0.030870971,0.47279447,0.016941522,0.040232728,0.040232766
0.377219629,0.056080245,0.068636399,0.068636735,0.046429053,0.062612706,0.152783701,0.030328571,0.068636432,0.068636527
0.641607585,0.02298975,0.035513461,0.035513467,0.026660333,0.023604149,0.131915188,0.011169142,0.035513462,0.035513463
0.03647719,0.019809139,0.141961117,0.141958789,0.240881297,0.066052262,0.041323216,0.027615864,0.14196089,0.141960235
0.073338988,0.038247818,0.151869995,0.151870206,0.105226769,0.047715198,0.077628559,0.050362376,0.151870016,0.151870075
0.579241073,0.02785735,0.041311047,0.041311098,0.031338166,0.028385996,0.153274473,0.01465868,0.041311052,0.041311066
0.045033923,0.681172676,0.031692073,0.031692288,0.020192182,0.033781466,0.060558663,0.032492481,0.031692094,0.031692154
0.033859174,0.069219041,0.064278687,0.064279259,0.040673257,0.071070964,0.044406086,0.483655885,0.064278743,0.064278904
0.047532626,0.077654614,0.103060501,0.103060887,0.077464771,0.062762698,0.062930687,0.259412029,0.103060539,0.103060647
0.041566398,0.025294643,0.14859875,0.14859706,0.181033265,0.074209899,0.045588848,0.037914441,0.148598585,0.14859811
0.131535141,0.045679119,0.092282277,0.092282423,0.077995178,0.0437049,0.298561975,0.033394364,0.092282291,0.092282332
0.103200049,0.045308307,0.116768463,0.116767868,0.143257208,0.063207812,0.136705537,0.041248114,0.116768405,0.116768238
0.041529222,0.677895618,0.032350104,0.032350297,0.022113655,0.030625699,0.053899686,0.044535419,0.032350123,0.032350177
0.052938429,0.036079121,0.164750009,0.164752551,0.071792298,0.052058098,0.059876872,0.068251394,0.164750256,0.164750972
0.040322197,0.023736346,0.172484924,0.1724854,0.092083216,0.071310452,0.040410575,0.042196816,0.17248497,0.172485104
0.040391617,0.035801918,0.094094221,0.094094813,0.059292319,0.379004214,0.044457703,0.06467447,0.094094279,0.094094445
0.158778726,0.159162656,0.058135329,0.058135672,0.038943604,0.047754917,0.325983917,0.036834358,0.058135363,0.058135459
0.04949496,0.02275991,0.13699022,0.136988797,0.24824429,0.040092715,0.061329636,0.030119708,0.136990082,0.136989681
0.07443854,0.099656828,0.102295508,0.102296449,0.060921597,0.162868882,0.087834061,0.10509667,0.1022956,0.102295865
0.047558268,0.02896073,0.147074663,0.147074545,0.094125728,0.157532046,0.049018922,0.034505827,0.147074652,0.147074618
0.057494474,0.035850638,0.096181603,0.096181334,0.080400538,0.347607777,0.058836459,0.035084099,0.096181577,0.096181501
0.037587678,0.080268521,0.069817477,0.069818124,0.043259167,0.077424479,0.048879432,0.43330986,0.06981754,0.069817722
0.1551158,0.064118079,0.113152829,0.113154038,0.058786404,0.110560881,0.110878997,0.047926739,0.113152947,0.113153287
0.128101822,0.073340969,0.101531222,0.101531552,0.068715729,0.162879055,0.115366099,0.04547095,0.101531254,0.101531347
0.035016459,0.027069409,0.071977049,0.071977237,0.050217321,0.527317346,0.035998031,0.036472961,0.071977068,0.07197712
0.037854297,0.024908514,0.158076401,0.158074704,0.15991385,0.061478092,0.043541477,0.040000669,0.158076236,0.158075759
0.376487446,0.046136184,0.071527564,0.071527943,0.047799217,0.06078958,0.155218295,0.027458464,0.071527601,0.071527707
0.186241098,0.062349016,0.059287052,0.059287115,0.047709957,0.045035052,0.396634709,0.024881866,0.059287058,0.059287076
0.027981656,0.052051148,0.055003106,0.055003595,0.035296636,0.057068143,0.036746744,0.570842529,0.055003154,0.055003291
0.040984785,0.034004341,0.161258172,0.161259238,0.085945188,0.06200861,0.047264921,0.084757895,0.161258276,0.161258575
0.048608764,0.042254639,0.158885413,0.158887998,0.064904154,0.061914655,0.059365276,0.087407045,0.158885665,0.158886392
0.066067187,0.038334649,0.091348225,0.091348119,0.066338466,0.370660155,0.060507086,0.032699713,0.091348215,0.091348185
0.031031114,0.060169957,0.066829163,0.066829506,0.049050393,0.047648959,0.042700988,0.502081429,0.066829196,0.066829293
0.124146365,0.108822618,0.065153296,0.065153749,0.041612548,0.042705783,0.383780056,0.038318779,0.06515334,0.065153467
0.043600967,0.02497458,0.131375608,0.131373637,0.27138687,0.054328974,0.048195428,0.032013659,0.131375416,0.131374861
0.104192424,0.159790698,0.090717897,0.090718289,0.061956538,0.077899851,0.167293581,0.06599474,0.090717936,0.090718046
0.046613214,0.033692203,0.167844817,0.167848167,0.063035831,0.069366488,0.052677537,0.063230512,0.167845144,0.167846086
0.034026385,0.021596776,0.169662092,0.169663167,0.078724398,0.112405498,0.036289457,0.038307532,0.169662197,0.169662499
0.067240078,0.028670522,0.129260271,0.129258715,0.226957258,0.03924387,0.091713604,0.029135882,0.129260119,0.129259681
0.036397362,0.021200323,0.149893294,0.149891105,0.215930523,0.053181072,0.041359457,0.032361319,0.14989308,0.149892465
0.032596685,0.015907843,0.100399359,0.100397737,0.444118643,0.046561971,0.037761113,0.021458703,0.100399201,0.100398745
0.067475222,0.071527456,0.123045568,0.123045532,0.109032305,0.063196291,0.078800781,0.117785726,0.123045565,0.123045555
0.058564684,0.045953623,0.142415666,0.142417355,0.072111144,0.118919865,0.0636688,0.071116725,0.142415831,0.142416306
0.556762873,0.033125793,0.043844712,0.043844778,0.031517401,0.035446659,0.153172857,0.014595472,0.043844719,0.043844737
0.461130149,0.03141782,0.055264639,0.055264757,0.039160977,0.038515574,0.190870844,0.017845907,0.05526465,0.055264684
0.031448272,0.016264277,0.095821827,0.095820188,0.463863695,0.04400421,0.039521626,0.021613033,0.095821667,0.095821206
0.035449942,0.019860184,0.096402,0.096400618,0.443644524,0.042050744,0.045580416,0.027808229,0.096401865,0.096401477
0.401001427,0.04529842,0.062712417,0.062712618,0.042356402,0.058757852,0.18059126,0.021144674,0.062712437,0.062712493
0.057629403,0.045063855,0.151785983,0.151788423,0.068936163,0.071440535,0.065796828,0.083985682,0.151786221,0.151786907
0.04522615,0.022937121,0.134231603,0.134229379,0.246631639,0.073032405,0.048491995,0.026757563,0.134231386,0.13423076
0.510902598,0.031601034,0.052033306,0.052033312,0.039913109,0.030377027,0.162446654,0.016626345,0.052033306,0.052033308
0.064464783,0.034596587,0.151411767,0.151410871,0.133904311,0.044443314,0.072581914,0.044363346,0.15141168,0.151411428
0.043847738,0.02711941,0.172525799,0.172526065,0.090712305,0.059142436,0.046664659,0.042409863,0.172525825,0.1725259
0.08436644,0.340346373,0.065183162,0.065183372,0.051928331,0.054056418,0.13146569,0.07710379,0.065183182,0.065183242
0.016983362,0.03239371,0.033747025,0.033747226,0.024679588,0.026902588,0.022416336,0.74163602,0.033747044,0.033747101
0.124564557,0.057172423,0.126988872,0.126990452,0.062689799,0.09422265,0.10060862,0.05278413,0.126989026,0.12698947
0.021123307,0.039743153,0.043452768,0.043453041,0.030759177,0.03259684,0.027930078,0.674035971,0.043452795,0.043452871
0.085453773,0.196953825,0.088239414,0.088239792,0.061438253,0.102476295,0.111687288,0.089032353,0.08823945,0.088239557
0.343683745,0.051355214,0.057165622,0.057165684,0.043941369,0.051424897,0.259299513,0.021632683,0.057165628,0.057165645
0.404521416,0.033230466,0.064767007,0.064766973,0.050589425,0.032397896,0.201173386,0.019019433,0.064767004,0.064766994
0.027510822,0.013619439,0.076767988,0.076766618,0.567711808,0.033040127,0.03374303,0.017304844,0.076767855,0.076767469
0.041471314,0.027796202,0.16187759,0.16187664,0.116451702,0.079204646,0.043361857,0.04420532,0.161877497,0.16187723
0.069958135,0.045562882,0.126639044,0.12664047,0.064108459,0.194263606,0.068224196,0.051324441,0.126639183,0.126639584
0.057070891,0.109601843,0.099363035,0.099363266,0.081423873,0.12787986,0.070132104,0.156438949,0.099363057,0.099363122
0.041964532,0.025677627,0.131550538,0.13154859,0.252017854,0.072765769,0.048239257,0.033135685,0.131550348,0.1315498
0.07229026,0.100634911,0.101803907,0.101804895,0.060324744,0.152907781,0.087237204,0.119388013,0.101804003,0.101804281
0.060467398,0.037142972,0.159961185,0.159961756,0.09368908,0.050468065,0.063734653,0.05465225,0.15996124,0.159961401
0.044072321,0.67228783,0.031881266,0.031881437,0.022035988,0.034373073,0.064925,0.034780472,0.031881283,0.031881331
0.095860256,0.21024263,0.085293237,0.085293842,0.052018123,0.103030188,0.118111613,0.079563348,0.085293296,0.085293466
0.033778064,0.02274206,0.182128311,0.182131165,0.066838394,0.065149809,0.038397719,0.044576498,0.182128589,0.182129392
0.024255231,0.037064346,0.057161635,0.057162177,0.035626673,0.045162987,0.031187509,0.598055914,0.057161688,0.05716184
0.137149866,0.100482531,0.063115493,0.063115614,0.049758701,0.047338626,0.379481301,0.033326824,0.063115505,0.063115539
0.084903955,0.174107783,0.092174329,0.092174547,0.06986434,0.082752775,0.132070435,0.087603074,0.09217435,0.092174412
0.058884109,0.037891746,0.121908948,0.121908553,0.090071618,0.230236546,0.058259605,0.037021167,0.12190891,0.121908799
0.201369533,0.041513782,0.115701861,0.115702109,0.06907258,0.04950182,0.147131258,0.028603218,0.115701885,0.115701955
0.035102273,0.016126335,0.119324656,0.11932279,0.366125179,0.042079806,0.039564711,0.023705827,0.119324474,0.119323949
0.028451447,0.014900529,0.088826074,0.088824569,0.508682477,0.038445717,0.033898299,0.020319457,0.088825927,0.088825504
0.037849966,0.023088997,0.160380256,0.160378655,0.167327172,0.04956361,0.042042929,0.038608665,0.1603801,0.16037965
0.059163678,0.045738713,0.151819865,0.151822487,0.066623462,0.070922622,0.065935882,0.084332313,0.15182012,0.151820858
0.103032413,0.052931006,0.108048925,0.10804844,0.092682053,0.186331541,0.095743463,0.037084541,0.108048878,0.108048741
0.06135233,0.03739881,0.105547494,0.105547576,0.084635814,0.28698464,0.060585772,0.046852539,0.105547502,0.105547525
0.083474377,0.048343941,0.102598068,0.102597823,0.080386596,0.262234097,0.07733008,0.037838997,0.102598044,0.102597975
0.148641069,0.056186769,0.052441224,0.052441542,0.034036163,0.033545357,0.494228441,0.023596837,0.052441255,0.052441344
0.101346886,0.258312543,0.074272823,0.074273282,0.047883465,0.09933063,0.136478437,0.059556068,0.074272868,0.074272997
0.025119272,0.048329733,0.050181819,0.050182125,0.035966977,0.036332886,0.033082809,0.620440593,0.050181849,0.050181935
0.143483006,0.051820512,0.085099938,0.085099789,0.088320951,0.046350266,0.296063537,0.033562195,0.085099924,0.085099882
0.18980942,0.052104287,0.094380827,0.09438043,0.098231705,0.046830823,0.201685116,0.033815928,0.094380788,0.094380676
0.068724862,0.03083993,0.130051216,0.13004952,0.221222952,0.039505332,0.088313094,0.03119147,0.13005105,0.130050573
0.024047075,0.045218816,0.053891312,0.053891628,0.038323218,0.042792676,0.031664323,0.602388178,0.053891343,0.053891431
0.037650304,0.024495783,0.159326289,0.159324681,0.162572589,0.05365529,0.043548555,0.040774697,0.159326132,0.15932568
0.060395766,0.114998992,0.097831427,0.097831697,0.079488026,0.129324706,0.073732499,0.150733904,0.097831453,0.097831529
0.054774657,0.036752774,0.16219628,0.162197206,0.083284879,0.067519421,0.055218654,0.053663129,0.16219637,0.162196631
0.06840023,0.237283237,0.08215966,0.082160234,0.051511799,0.12299074,0.085985902,0.105188603,0.082159716,0.082159878
0.020034008,0.040227657,0.039200905,0.039201238,0.025487723,0.037431174,0.026574855,0.693440472,0.039200937,0.039201031
0.490623094,0.033829646,0.054240546,0.054240762,0.036011458,0.03739314,0.167064895,0.018115264,0.054240567,0.054240628
0.039441564,0.029083347,0.053626074,0.053626276,0.034427675,0.61865758,0.038697127,0.025188115,0.053626093,0.05362615
0.052331151,0.099774971,0.090055284,0.090055749,0.066277037,0.09426797,0.062820425,0.264306623,0.090055329,0.09005546
0.044766635,0.053682488,0.098595681,0.098596272,0.064869623,0.278280167,0.053074892,0.110942599,0.098595739,0.098595905
0.060561297,0.033174725,0.130795777,0.130793963,0.201150339,0.076041301,0.073164695,0.032727214,0.1307956,0.13079509
0.152409456,0.0370249,0.056081435,0.056081459,0.047830343,0.032336374,0.485798996,0.020274155,0.056081438,0.056081444
0.064130963,0.03567989,0.15060231,0.150601623,0.134767019,0.042264534,0.075085095,0.045664271,0.150602243,0.15060205
0.009065241,0.017865035,0.018315476,0.018315621,0.012264167,0.015414875,0.012108376,0.860020189,0.01831549,0.018315531
0.03459119,0.022034744,0.165035941,0.165034477,0.145768347,0.059805315,0.038678407,0.038980394,0.165035799,0.165035387
0.013843217,0.027044291,0.027499329,0.027499507,0.019599248,0.021438131,0.018565154,0.78951238,0.027499346,0.027499396
0.253134394,0.051027137,0.077742161,0.077742075,0.066475003,0.058410905,0.233133839,0.026850207,0.077742152,0.077742128
0.102632936,0.23641502,0.079277481,0.079277995,0.049181455,0.092249841,0.134734599,0.067675467,0.079277531,0.079277676
0.047909434,0.07691093,0.107706452,0.107706804,0.081317916,0.063259662,0.062315506,0.237460225,0.107706486,0.107706585
0.456088575,0.032293566,0.056946092,0.05694623,0.039590247,0.03338968,0.193148407,0.017704954,0.056946105,0.056946144
0.161747485,0.05553796,0.050881188,0.050881285,0.039378215,0.033080667,0.484366045,0.022364733,0.050881197,0.050881225
0.058225209,0.037450354,0.081781625,0.081781496,0.06344712,0.423919083,0.057583855,0.03224807,0.081781612,0.081781576
0.107449648,0.144544537,0.09340649,0.093407036,0.058413126,0.088631638,0.160137126,0.067197159,0.093406543,0.093406697
0.053707363,0.051306511,0.147267817,0.147269563,0.071631879,0.057640017,0.065727149,0.110913234,0.147267988,0.147268479
0.430299549,0.029552504,0.061582445,0.061582482,0.045986798,0.033944759,0.195957839,0.017928718,0.061582448,0.061582459
0.026870785,0.013990748,0.084956872,0.084955433,0.532743458,0.033050737,0.033621313,0.019897595,0.084956732,0.084956327
0.070677661,0.037475913,0.150454451,0.150453875,0.120148504,0.045573313,0.077384719,0.046922936,0.150454395,0.150454233
0.130150565,0.052678895,0.10190901,0.101908719,0.098661472,0.045015084,0.22770525,0.038153125,0.101908981,0.1019089
0.052835772,0.048595064,0.15269399,0.152695507,0.07529065,0.061612647,0.062218327,0.088669341,0.152694137,0.152694564
0.244220063,0.047820664,0.039485344,0.039485491,0.027620181,0.030334036,0.475170835,0.016892628,0.039485358,0.0394854
0.043062037,0.020265918,0.116850649,0.116848956,0.350778181,0.039364534,0.050654065,0.028475167,0.116850484,0.116850008
0.118377991,0.079149163,0.057211076,0.057211369,0.039132479,0.035622902,0.469108873,0.029763853,0.057211105,0.057211187
0.075197917,0.469560336,0.050969059,0.050969246,0.038069335,0.047516024,0.114353252,0.051426624,0.050969077,0.05096913
0.073919833,0.045925709,0.086543851,0.08654441,0.051670819,0.375591318,0.066985976,0.039730117,0.086543905,0.086544063
0.034434371,0.069496566,0.068135356,0.068135944,0.043157599,0.079374907,0.045061945,0.455932319,0.068135414,0.068135579
0.46081246,0.049170404,0.05593886,0.055939117,0.038061063,0.052704399,0.151312528,0.024183327,0.055938885,0.055938957
0.052213638,0.030155044,0.143185202,0.143184497,0.100679071,0.159669673,0.049769651,0.034773155,0.143185134,0.143184935
0.037632234,0.020035796,0.127422485,0.127420126,0.310807921,0.051267925,0.044422107,0.02614756,0.127422255,0.127421591
0.053641231,0.041171183,0.158451713,0.158454312,0.067596357,0.069347204,0.060167478,0.074265858,0.158451966,0.158452697
0.474696824,0.027296515,0.054251723,0.054251769,0.04035907,0.027597063,0.197280544,0.015763024,0.054251728,0.054251741
0.077635937,0.171690106,0.094578033,0.094578702,0.059551895,0.084850154,0.118311018,0.10964777,0.094578098,0.094578286
0.155374112,0.042897818,0.07855402,0.078553939,0.071731492,0.03737478,0.351471795,0.026934043,0.078554012,0.07855399
0.076226989,0.222832039,0.083275082,0.083275369,0.064873314,0.093056343,0.102768253,0.107142312,0.08327511,0.08327519
0.14909453,0.043975708,0.103823561,0.103822992,0.125006274,0.048422421,0.185232198,0.032975466,0.103823505,0.103823345
0.029385723,0.024403432,0.061314487,0.061314806,0.039152953,0.596991517,0.03103177,0.033776184,0.061314518,0.061314608
0.050227842,0.027791053,0.142718156,0.142717162,0.109216648,0.160851517,0.048891035,0.032150752,0.142718059,0.142717779
0.041604761,0.080471608,0.079946244,0.079946924,0.050952796,0.098722068,0.054382761,0.354080025,0.079946311,0.079946502
0.017835463,0.037558681,0.034370571,0.034370851,0.022411238,0.027710956,0.022943877,0.734057086,0.034370599,0.034370677
0.079284775,0.045641529,0.098647101,0.098646884,0.07531877,0.297377518,0.071839229,0.035950095,0.09864708,0.098647019
0.147975412,0.061067302,0.049460158,0.049460279,0.038588425,0.031846542,0.498852608,0.0238289,0.04946017,0.049460204
0.040993013,0.036830737,0.072802483,0.072802568,0.05112655,0.496939777,0.045764724,0.037135142,0.072802491,0.072802515
0.089831526,0.098380844,0.109054558,0.109055267,0.067850765,0.090227887,0.133326228,0.08416347,0.109054627,0.109054827
0.13374442,0.063296609,0.064801538,0.06480155,0.058351457,0.039966701,0.41508595,0.030348694,0.064801539,0.064801542
0.623526153,0.02917889,0.03995668,0.039956801,0.027254042,0.030095598,0.116081282,0.014037135,0.039956692,0.039956726
0.054851505,0.107620115,0.100886319,0.100886475,0.086530442,0.10958068,0.072444893,0.165426858,0.100886334,0.100886378
0.129391387,0.163933538,0.083924695,0.083925171,0.051681441,0.125578163,0.140727602,0.052988385,0.083924742,0.083924875
0.020011222,0.016798546,0.039098001,0.039098109,0.026862503,0.738107049,0.021195997,0.020632521,0.039098011,0.039098042
0.122575508,0.068877664,0.055256698,0.055256803,0.044556452,0.035077247,0.480518906,0.027367275,0.055256708,0.055256738
0.008879757,0.016759356,0.018842794,0.018842945,0.012352312,0.014930849,0.011710986,0.859995341,0.018842809,0.018842851
0.366915441,0.047617734,0.068960715,0.068960954,0.044751688,0.068370765,0.174165823,0.022335336,0.068960738,0.068960805
0.041274102,0.691112485,0.030424138,0.030424317,0.020981471,0.028349849,0.056000958,0.040584319,0.030424155,0.030424206
0.082004499,0.218548078,0.083722651,0.083723096,0.055344763,0.122481898,0.108487479,0.078242021,0.083722695,0.08372282
0.347487368,0.051751272,0.073672402,0.073672607,0.05182224,0.052848447,0.172494146,0.028906615,0.073672422,0.07367248
0.035578628,0.017979203,0.09789945,0.09789762,0.447904226,0.041487608,0.044151359,0.021303878,0.097899272,0.097898757
0.124554815,0.032494218,0.045904182,0.045904312,0.034735135,0.024689998,0.582711018,0.017197896,0.045904194,0.045904231
0.074557523,0.044727281,0.118009878,0.118009106,0.177543542,0.083468507,0.098810647,0.048854127,0.118009803,0.118009586
0.051701378,0.036908565,0.139289344,0.139289667,0.080814197,0.172417165,0.052774079,0.048226763,0.139289376,0.139289466
0.175225056,0.042121954,0.067218725,0.067218971,0.048683316,0.033885535,0.405572048,0.025636827,0.067218749,0.067218818
0.068450474,0.035149802,0.153349209,0.153348843,0.117929279,0.042704542,0.078296273,0.044073335,0.153349173,0.15334907
0.060383462,0.033585199,0.158185781,0.158185191,0.117330907,0.043081128,0.069266961,0.043610089,0.158185724,0.158185558
0.673960358,0.02043707,0.030029227,0.030029255,0.02312513,0.019139418,0.132963002,0.010258074,0.030029229,0.030029237
0.15747005,0.055542444,0.096101302,0.09610106,0.09116677,0.044248818,0.231880689,0.035286379,0.096101278,0.09610121
0.054239002,0.022649686,0.134325847,0.134324176,0.25121576,0.04844423,0.059075723,0.027074676,0.134325685,0.134325214
0.348149571,0.033121311,0.083316358,0.083316568,0.054100438,0.037313282,0.17270182,0.021347836,0.083316378,0.083316438
0.080564133,0.039539182,0.125918594,0.125917035,0.193760735,0.053671844,0.092227958,0.036564075,0.125918442,0.125918003
0.237209712,0.045102195,0.043485618,0.043485697,0.034516638,0.030811729,0.459514841,0.018902297,0.043485626,0.043485648
0.093234146,0.207677308,0.083156873,0.083157241,0.055337044,0.12235602,0.125105417,0.06366203,0.083156909,0.083157012
0.042233087,0.033017267,0.167967011,0.167968669,0.07993578,0.049651749,0.048906291,0.074385334,0.167967173,0.167967639
0.572833684,0.032458479,0.042638163,0.042638236,0.032007846,0.035151857,0.140812895,0.016182479,0.04263817,0.042638191
0.039790077,0.01886613,0.106317914,0.106316081,0.407117832,0.041278976,0.044875259,0.022802776,0.106317736,0.10631722
0.504248908,0.025995597,0.04510752,0.04510752,0.034851555,0.029333364,0.211414398,0.013726098,0.04510752,0.04510752
0.03454351,0.017245703,0.096739776,0.096737959,0.461391932,0.036775094,0.041676209,0.021411131,0.096739599,0.096739088
0.072076502,0.038111965,0.134865033,0.134863636,0.175842358,0.045940406,0.089341507,0.039229192,0.134864897,0.134864504
0.038086754,0.718991502,0.027423095,0.027423241,0.01925756,0.027227013,0.05412989,0.032614684,0.02742311,0.027423151
0.244323968,0.03988363,0.08592421,0.085924105,0.075199249,0.045967625,0.224039954,0.026888889,0.0859242,0.08592417
0.082330044,0.050681277,0.141529202,0.141531115,0.065486157,0.100001914,0.082509774,0.052871204,0.141529388,0.141529926
0.041861853,0.665477925,0.033641933,0.033642108,0.023693211,0.029264785,0.063460631,0.041673605,0.03364195,0.033641999
0.013864789,0.026415723,0.029418641,0.029418828,0.020871847,0.022717458,0.018592562,0.779862781,0.029418659,0.029418712
0.069582237,0.044933415,0.144024237,0.144023988,0.121603279,0.05006977,0.077148891,0.060565828,0.144024212,0.144024143
0.064341234,0.035022801,0.143371663,0.143370313,0.166955194,0.043109199,0.075012721,0.042074192,0.143371531,0.143371152
0.073121418,0.463336435,0.052346133,0.052346345,0.038367213,0.047308333,0.113588045,0.05489371,0.052346154,0.052346214
0.134020054,0.053368077,0.07136706,0.071367084,0.06386763,0.03898149,0.393930028,0.030364444,0.071367063,0.071367069
0.054785664,0.065713341,0.104993156,0.104993643,0.073372456,0.222474789,0.067557221,0.096123186,0.104993203,0.10499334
0.039658092,0.699117248,0.030029269,0.03002947,0.019760649,0.029575367,0.051046082,0.040725188,0.030029289,0.030029345
0.083986975,0.360303649,0.063557004,0.063557196,0.049309993,0.056758304,0.129347869,0.06606491,0.063557023,0.063557077
0.540856666,0.041223803,0.042813011,0.042813144,0.030748512,0.038912092,0.159265065,0.017741621,0.042813024,0.042813062
0.058635616,0.527942163,0.048140267,0.048140579,0.032120799,0.047874507,0.070183325,0.070682061,0.048140298,0.048140385
0.35440387,0.036086084,0.079132101,0.079132144,0.057243474,0.037468457,0.175788818,0.022480829,0.079132105,0.079132117
0.067736785,0.049178083,0.146614809,0.146617274,0.063904896,0.088555568,0.073704142,0.070457652,0.146615049,0.146615743
0.048992119,0.02927705,0.166173018,0.166173546,0.087324099,0.076581291,0.048170583,0.044962006,0.16617307,0.166173218
0.048157761,0.092701854,0.08621899,0.086219411,0.066551969,0.074745562,0.06473125,0.308235024,0.086219031,0.086219149
0.02430695,0.012251186,0.073181852,0.073180502,0.599113516,0.025836293,0.029442457,0.016324182,0.073181721,0.073181341
0.034511651,0.022711239,0.177110697,0.177110964,0.08887385,0.067253445,0.037596898,0.040609736,0.177110723,0.177110798
0.042042272,0.073655217,0.086197466,0.086198171,0.054952399,0.128306945,0.053431853,0.30282041,0.086197535,0.086197733
0.03459222,0.020146791,0.168667723,0.168666698,0.114938911,0.084941834,0.035892315,0.034818552,0.168667623,0.168667334
0.177709655,0.06183474,0.109723662,0.109724789,0.056581459,0.105030489,0.116749899,0.043197446,0.109723772,0.109724089
0.050342949,0.032835415,0.163386967,0.163387462,0.089315913,0.072721011,0.0521476,0.049088514,0.163387015,0.163387154
0.085242053,0.043501961,0.126369967,0.126368648,0.149518093,0.08758785,0.092551145,0.036120976,0.126369838,0.126369467
0.085701439,0.090392854,0.103547698,0.10354832,0.06786398,0.166134897,0.096758168,0.07895695,0.103547759,0.103547934
0.551820485,0.033490739,0.045872464,0.045872605,0.031095726,0.040537892,0.144015181,0.015549914,0.045872478,0.045872517
0.047488179,0.036265047,0.116423228,0.116423823,0.07926062,0.251921747,0.053011813,0.066358806,0.116423286,0.116423453
0.05870924,0.579629911,0.040482034,0.040482233,0.029099079,0.037875445,0.08251194,0.050245955,0.040482053,0.040482109
0.086210842,0.093829935,0.107660931,0.107661581,0.063973339,0.1445045,0.111563683,0.069273018,0.107660994,0.107661177
0.172822151,0.066287054,0.059512563,0.059513017,0.036806288,0.038904632,0.419064157,0.028064794,0.059512607,0.059512735
0.603645123,0.031036565,0.039960153,0.039960269,0.028245504,0.033189417,0.129268204,0.014774406,0.039960164,0.039960197
0.037484233,0.022926588,0.158346759,0.158344958,0.163813911,0.064677662,0.041655759,0.036057471,0.158346583,0.158346077
0.064376046,0.035868143,0.143283439,0.143282212,0.163988777,0.043220977,0.07560844,0.043805671,0.14328332,0.143282975
0.146454343,0.041390549,0.110088712,0.110088269,0.115065179,0.045313824,0.179092975,0.032328935,0.110088669,0.110088544
0.662591706,0.02413493,0.031471605,0.031471688,0.022675364,0.02517067,0.127934397,0.011606391,0.031471613,0.031471636
0.065844461,0.101791471,0.099975578,0.099976543,0.059927973,0.150038638,0.081649988,0.140843732,0.099975672,0.099975943
0.14206,0.062660861,0.055956822,0.055957122,0.037089688,0.032465697,0.475458969,0.026437055,0.055956851,0.055956935
0.02560171,0.022433011,0.053725141,0.053725306,0.037061116,0.64237784,0.027837673,0.029787842,0.053725157,0.053725203
0.042496303,0.050070403,0.102174445,0.102175127,0.066316436,0.256591358,0.051479796,0.124346917,0.102174511,0.102174703
0.058565619,0.045433701,0.158326889,0.158327959,0.077793381,0.053537904,0.066311205,0.065049054,0.158326993,0.158327294
0.037195903,0.021917516,0.164562187,0.164561099,0.12510347,0.08274562,0.03802427,0.03676608,0.164562081,0.164561775
0.136158139,0.055383592,0.068889223,0.06888914,0.066658522,0.040656568,0.3959855,0.029600908,0.068889215,0.068889192
0.045009321,0.090707237,0.079909055,0.079909821,0.049203537,0.09366507,0.058601746,0.343175736,0.07990913,0.079909345
0.107408316,0.084799609,0.107146238,0.107146719,0.071474587,0.087149906,0.158054048,0.062527872,0.107146285,0.10714642
0.043009102,0.034400076,0.168092628,0.168095448,0.064545328,0.070530129,0.050599383,0.064541307,0.168092903,0.168093696
0.047609543,0.026791003,0.147341376,0.147340181,0.162416124,0.085051605,0.050503773,0.038264212,0.147341259,0.147340923
