C1,C2,C3,C4,C5,C6,C7
0.019482198,0.001097207,0.029381787,0.01806993,0.016071393,0.896481583,0.019415902
0.08684177,0.009961687,0.113498357,0.085456624,0.076517602,0.532349662,0.095374298
0.056654586,0.004349184,0.083314218,0.054102829,0.048016262,0.691336614,0.062226307
0.197457141,0.003426178,0.195702718,0.092134177,0.151484946,0.287107123,0.072687718
0.201909573,0.003022785,0.233777063,0.098685459,0.14776397,0.238813091,0.076028059
0.06422696,0.006018692,0.087425128,0.065447685,0.055661457,0.650062643,0.071157436
0.040436664,0.003158758,0.056141576,0.041078663,0.034537004,0.781343676,0.043303658
0.183948019,0.003108695,0.216729575,0.093834559,0.13641641,0.291076106,0.074886636
0.06927325,0.002346511,0.099105832,0.055766523,0.055014893,0.667494989,0.050998003
0.117110138,0.011575624,0.140768728,0.113357782,0.104816446,0.396648364,0.115722918
0.095282463,0.005114539,0.122659762,0.088993531,0.080595922,0.524306627,0.083047154
0.231627511,0.005492673,0.180527788,0.187098745,0.215202855,0.078647682,0.101402745
0.212489769,0.004876713,0.190370951,0.217999879,0.186960396,0.080839853,0.106462439
0.230682867,0.007379028,0.175761745,0.161006163,0.220264329,0.097122365,0.107783504
0.288216661,0.003106198,0.18428755,0.144373279,0.253394338,0.051442828,0.075179147
0.16557059,0.026854174,0.166279022,0.183648262,0.160862885,0.138490027,0.158295041
0.210179491,0.0063153,0.186864664,0.199452706,0.193152209,0.088532557,0.115503073
0.163212382,0.018208509,0.171015217,0.207247337,0.155866692,0.124356678,0.160093186
0.111092806,0.004361725,0.170500025,0.41828993,0.098759071,0.051369499,0.145626945
0.274421987,0.002505528,0.178662261,0.192462051,0.245005196,0.039686993,0.067255985
0.153893361,0.003129507,0.185921251,0.372386169,0.138081579,0.041324759,0.105263375
0.118613416,0.002045689,0.198513089,0.457237742,0.098103473,0.031443214,0.094043377
0.212010807,0.002157808,0.246531645,0.251736191,0.170456605,0.036678384,0.08042856
0.118506877,0.004554299,0.194299448,0.360048111,0.103493983,0.06274202,0.156355261
0.138085954,0.006327913,0.188908478,0.316128681,0.126234745,0.070094198,0.154220032
0.108731349,0.00216103,0.242892344,0.398733795,0.090338329,0.031922925,0.125220228
0.110609329,0.002198249,0.229305068,0.407093549,0.092381936,0.03205213,0.126359739
0.077821948,0.006015371,0.141097405,0.389038791,0.069559067,0.053149388,0.263318029
0.093832796,0.008324775,0.158380293,0.295936338,0.085001581,0.063490424,0.295033793
0.112867697,0.021331708,0.159732566,0.242998814,0.106530248,0.086268019,0.270270948
0.124821195,0.218930998,0.130291726,0.136112494,0.123964069,0.127352117,0.138527402
0.070053254,0.002683539,0.146499126,0.538026273,0.058727724,0.042713855,0.14129623
0.103360267,0.003169839,0.161369704,0.47863204,0.091320169,0.039474814,0.122673168
0.105454586,0.001846674,0.215359534,0.464861925,0.083688856,0.034163271,0.094625154
0.093351513,0.002447124,0.177083861,0.491679911,0.07971985,0.034493233,0.121224509
0.072077981,0.007822205,0.134781158,0.295608324,0.065019377,0.053398362,0.371292592
0.099472662,0.013087481,0.153364944,0.313575818,0.092286012,0.074904044,0.25330904
0.089478987,0.00315321,0.152114039,0.496827372,0.079813282,0.035196419,0.143416692
0.106762251,0.002594831,0.247451281,0.337693055,0.08932343,0.036100992,0.18007416
0.127359289,0.001880331,0.285734879,0.342496838,0.102401371,0.028475337,0.111651955
0.077054383,0.002534436,0.181787937,0.477350924,0.06479604,0.037342888,0.159133392
0.090727569,0.001824766,0.265385894,0.418288403,0.072011643,0.032018226,0.1197435
0.091315548,0.009949933,0.15384621,0.296492614,0.082919337,0.073538474,0.291937884
0.22860174,0.001870785,0.289198599,0.192199496,0.1822414,0.030834344,0.075053635
0.158366203,0.00225605,0.296712123,0.264178975,0.129728277,0.034925007,0.113833366
0.098446786,0.012987447,0.158470297,0.250888718,0.091226103,0.071436851,0.316543798
0.090841535,0.018503193,0.151972894,0.218786984,0.083516422,0.08097572,0.355403252
0.106693117,0.001870241,0.433347568,0.209245064,0.083396112,0.030700949,0.134746949
0.136173949,0.001489093,0.40770115,0.24185293,0.101323293,0.026429442,0.085030142
0.101079314,0.001728968,0.246365669,0.435927201,0.081807484,0.026317391,0.106773972
0.218229152,0.001420454,0.387126187,0.149972024,0.150757722,0.028210084,0.064284377
0.066717146,0.001689989,0.283040582,0.406568191,0.051685971,0.035628113,0.154670008
0.068304021,0.000963375,0.608200733,0.174595192,0.048777964,0.021976969,0.077181745
0.066491061,0.001989068,0.296647459,0.261532793,0.053599522,0.031001729,0.288738368
0.032114292,0.001574618,0.104057863,0.326819841,0.026658342,0.021754948,0.487020096
0.060090607,0.0022048,0.136242135,0.57547135,0.050906431,0.029284041,0.145800636
0.053821698,0.002442102,0.131999316,0.529886126,0.045763795,0.030602359,0.205484605
0.300542981,0.001910032,0.2666894,0.1148473,0.213836304,0.038502899,0.063671084
0.403403708,0.001258911,0.230449854,0.077275365,0.214920817,0.032895135,0.039796209
0.109694356,0.003415298,0.266420603,0.261975714,0.085326967,0.109845507,0.163321556
0.110995617,0.002481382,0.426639033,0.164836868,0.082417434,0.071114074,0.141515593
0.109839417,0.003286139,0.194579173,0.09580153,0.085374941,0.417757328,0.093361473
0.248499307,0.002051981,0.337483801,0.089695162,0.158469345,0.099169903,0.0646305
0.084266241,0.005352665,0.16186398,0.094624788,0.069286762,0.460637873,0.123967691
0.165486836,0.002333095,0.392951878,0.109501975,0.113587282,0.129441442,0.086697492
0.081722747,0.003434514,0.141820329,0.07363153,0.06547066,0.553176633,0.080743586
0.089728627,0.005286542,0.214458223,0.120926044,0.072266465,0.316470099,0.180864
0.142677232,0.002385793,0.446739886,0.111682494,0.100608904,0.09875348,0.09715221
0.154574571,0.002806151,0.386292618,0.105547079,0.110930585,0.141486928,0.098362068
0.186803106,0.002222915,0.381576336,0.100511222,0.125022192,0.125788364,0.078075864
0.159034847,0.002074432,0.446711561,0.097604214,0.107120523,0.106334241,0.081120182
0.177841847,0.001333928,0.537031038,0.074390353,0.108375324,0.047198856,0.053828654
0.102362285,0.002359193,0.467116942,0.119026025,0.075096616,0.105606186,0.128432754
0.123086215,0.002049167,0.484196821,0.100908933,0.085595733,0.11041518,0.093747952
0.169709021,0.001635013,0.50054064,0.091654097,0.109341454,0.060935026,0.066184749
0.10237589,0.010522007,0.155286646,0.131444891,0.088811431,0.355496206,0.156062929
0.132377314,0.001373279,0.52570967,0.143012895,0.096068579,0.026425489,0.075032773
0.160377845,0.001451301,0.489646795,0.130865584,0.114805486,0.028994871,0.073858118
0.087100055,0.002653753,0.422214009,0.132312505,0.067556479,0.065565603,0.222597596
0.073220338,0.006451599,0.184438664,0.146150899,0.06207572,0.099548623,0.428114157
0.154118338,0.001485928,0.550384304,0.085804468,0.106111212,0.034939868,0.067155881
0.087322042,0.001543765,0.606273588,0.098159002,0.063816211,0.037212362,0.10567303
0.090054163,0.001547321,0.604251881,0.098638713,0.066018517,0.036673174,0.10281623
0.149828106,0.003046218,0.396150101,0.136665177,0.120008908,0.051955455,0.142346035
0.381578652,0.00063064,0.048907187,0.022226537,0.52184931,0.011021369,0.013786305
0.404009685,0.001134202,0.271606567,0.058882309,0.196475303,0.031258907,0.036633027
0.135136802,0.001187083,0.616938429,0.070006028,0.085894271,0.037150599,0.053686788
0.143091039,0.00144949,0.524332331,0.115041271,0.091278619,0.056800915,0.068006335
0.415942852,0.001216023,0.227795545,0.056243984,0.232248172,0.029452869,0.037100555
0.180253362,0.001624628,0.469378301,0.108739377,0.11434547,0.059112784,0.066546079
0.199336102,0.001794147,0.441348814,0.102862963,0.129562046,0.058006485,0.067089441
0.147387733,0.001428683,0.553967635,0.096047773,0.10373245,0.029361975,0.06807375
0.073740503,0.012130277,0.149180653,0.171268498,0.065659687,0.077971239,0.450049143
0.237075212,0.001578028,0.402340599,0.097896443,0.1649679,0.032525397,0.063616421
0.062972008,0.003108376,0.218579242,0.164867134,0.051896166,0.045711183,0.452865891
0.061996059,0.00339433,0.211532408,0.162256095,0.050700248,0.060536005,0.449584856
0.07337924,0.001373559,0.441782892,0.26713746,0.055497757,0.027371962,0.133457131
0.040136289,0.000527708,0.792481396,0.084676754,0.028073676,0.012430297,0.04167388
0.165936556,0.00093657,0.573374194,0.0915765,0.102525895,0.020703979,0.044946306
0.054899171,0.00066217,0.756880787,0.086823714,0.0383544,0.015060854,0.047318904
0.055926966,0.001259056,0.468597294,0.241605774,0.042326845,0.025824859,0.164459207
0.072238114,0.002080988,0.309329405,0.255386386,0.058291049,0.033189896,0.269484163
0.096728863,0.041847707,0.154715351,0.190908202,0.089226168,0.115569296,0.311004415
0.032726714,0.001855426,0.118719903,0.140031414,0.026728017,0.034329243,0.645609283
0.080280139,0.001551567,0.515058873,0.176164997,0.061063658,0.031299793,0.134580973
0.050691885,0.004286133,0.137880188,0.139341392,0.043123344,0.055303369,0.569373689
0.059997153,0.00435346,0.159937508,0.151444439,0.051337277,0.051385415,0.521544748
0.05127067,0.003298282,0.150772762,0.142252087,0.043274727,0.043794036,0.565337436
0.097912682,0.038498424,0.159773006,0.178437248,0.089869483,0.118743,0.316766157
0.069967605,0.475847875,0.087973944,0.097973645,0.067141271,0.08074856,0.120347099
0.417654522,0.001209748,0.22321023,0.057210995,0.234114835,0.029356092,0.037243578
0.095103919,0.001276948,0.653524105,0.077114461,0.064694671,0.040321085,0.067964811
0.106769089,0.004466617,0.300289659,0.125305442,0.084185088,0.193482787,0.185501318
0.09301783,0.025314053,0.164415283,0.15743174,0.082324918,0.20244105,0.275055126
0.087141043,0.007562738,0.188107757,0.127072799,0.072628379,0.305267645,0.212219638
0.064919017,0.001158348,0.673413852,0.097919914,0.046443597,0.03205458,0.084090691
0.103601995,0.002688646,0.425449139,0.137390989,0.076875857,0.107419148,0.146574228
0.087942302,0.002155395,0.481150791,0.153672236,0.065864157,0.056827555,0.152387565
0.235938437,0.001149833,0.476271004,0.073126115,0.137254017,0.029778273,0.046482321
0.190189464,0.001219052,0.52990633,0.07529167,0.113231175,0.040538879,0.04962343
0.042758776,0.000568287,0.808603148,0.061961313,0.029045522,0.017913659,0.039149295
0.086947389,0.000757693,0.741114642,0.054561356,0.054072743,0.024864753,0.037681425
0.047348546,0.000688159,0.799429413,0.052494669,0.032428447,0.022506266,0.045104501
0.085812255,0.004876086,0.258088266,0.144802857,0.069110186,0.156279281,0.281031069
0.063381307,0.005740589,0.171281372,0.149099559,0.053018004,0.09674208,0.460737088
0.047153349,0.002947924,0.153561183,0.159653653,0.038646808,0.053805357,0.544231728
0.071671648,0.000657588,0.770918364,0.057221379,0.046936147,0.015855795,0.036739079
0.222405573,0.001116001,0.491663771,0.077989745,0.134071037,0.025361289,0.047392584
0.138712374,0.000885572,0.640841957,0.07093168,0.085251548,0.021595024,0.041781844
0.107690076,0.000763651,0.709735118,0.058488755,0.066288264,0.019997427,0.037036709
0.132587864,0.001195812,0.616959285,0.073580879,0.086027785,0.034398756,0.055249619
0.085611721,0.002676269,0.421615879,0.135376978,0.065524894,0.079840428,0.20935383
0.079101494,0.006632138,0.203757936,0.147035008,0.065689152,0.161148528,0.336635744
0.122210975,0.001001298,0.643854453,0.077996869,0.081178903,0.0220133,0.051744202
0.089004427,0.001668986,0.566829658,0.120068268,0.067097887,0.034551242,0.120779533
0.063816012,0.001550316,0.536926683,0.149803977,0.047016315,0.046271734,0.154614962
0.062426033,0.003242137,0.229639603,0.154639908,0.050632864,0.06110398,0.438315475
0.0991826,0.037613257,0.16606221,0.164130001,0.08956137,0.156999842,0.28645072
0.097354107,0.248453449,0.12661366,0.128864394,0.091849541,0.141913327,0.164951523
0.09926502,0.214801131,0.132774782,0.137542127,0.093286893,0.142042831,0.180287217
0.024498611,0.826668726,0.029203517,0.030886505,0.023652907,0.029071444,0.03601829
0.399247869,0.001238998,0.234987053,0.068483258,0.225345742,0.030040396,0.040656682
0.078480575,0.001111318,0.625948778,0.132749848,0.055858683,0.025474701,0.080376098
0.154546207,0.002339947,0.391413347,0.168166832,0.118132317,0.044215568,0.121185783
0.20114588,0.001647503,0.395524398,0.149100401,0.144956185,0.0302347,0.077390934
0.376542983,0.001232854,0.215310528,0.084019743,0.257700252,0.022088581,0.043105059
0.235112463,0.00139431,0.387462394,0.127045488,0.161199097,0.026767582,0.061018665
0.254695287,0.001569724,0.351866948,0.121551628,0.177555416,0.028985425,0.063775571
0.070946077,0.002568864,0.2948566,0.201209732,0.056739781,0.044339813,0.329339133
0.066828087,0.004372115,0.162032975,0.241347408,0.057607244,0.04536134,0.42245083
0.20794053,0.001932768,0.300879045,0.217342161,0.15762173,0.035363615,0.078920151
0.06056407,0.00299014,0.157514064,0.425602383,0.05012305,0.050760826,0.252445467
0.089259004,0.001442487,0.376504022,0.341409437,0.065205387,0.033943525,0.092236138
0.034147115,0.001676487,0.106512987,0.329390198,0.028590897,0.021728271,0.477954044
0.058894311,0.001159891,0.223357132,0.553742775,0.045351744,0.021699047,0.0957951
0.047607894,0.001584826,0.11425259,0.66561923,0.039873321,0.022198358,0.10886378
0.057660625,0.002322064,0.128982584,0.58308678,0.048920945,0.03123141,0.147795592
0.045524525,0.00132699,0.12094865,0.673123025,0.036738456,0.02191196,0.100426394
0.102200002,0.301828628,0.115890502,0.130755485,0.099734863,0.112767279,0.136823241
0.100797755,0.031499812,0.162847304,0.177488082,0.090975961,0.162718058,0.273673028
0.144010041,0.003312814,0.294596146,0.168265649,0.107566724,0.159116818,0.123131808
0.162870708,0.006374499,0.208364746,0.232537556,0.142127305,0.094740194,0.152984991
0.19870508,0.002042097,0.261374632,0.255976683,0.163934747,0.030888134,0.087078628
0.344094168,0.001505892,0.193447504,0.109858199,0.277557568,0.024152034,0.049384634
0.36675722,0.001508264,0.181138494,0.089904017,0.28793266,0.025533305,0.047226041
0.186748976,0.003653261,0.218335728,0.260029681,0.158186402,0.055444236,0.117601717
0.361907088,0.000306836,0.025444519,0.013588632,0.586253696,0.005369414,0.007129816
0.362050177,0.001588031,0.181622454,0.112044354,0.263595163,0.029728093,0.049371728
0.151516201,0.011858088,0.170991499,0.263582237,0.142690507,0.098247963,0.161113505
0.298946614,0.002478875,0.178996637,0.152361504,0.260148798,0.040583622,0.066483949
0.1356631,0.007483756,0.173398797,0.317880208,0.123019764,0.081312553,0.161241822
0.156619119,0.014044548,0.172385173,0.231975438,0.147339103,0.114041224,0.163595395
0.200734943,0.002317036,0.238771371,0.269795523,0.157561826,0.040752564,0.090066737
0.106149538,0.005986367,0.154574221,0.402522823,0.094757877,0.064276717,0.171732457
0.057238856,0.002116269,0.115612384,0.610774604,0.048820692,0.027000067,0.138437127
0.08018501,0.004610802,0.139787821,0.446690364,0.071026041,0.044409713,0.213290249
0.121707504,0.10254554,0.147118417,0.194455106,0.11763139,0.120539553,0.19600249
0.163923668,0.005400491,0.21540467,0.24278378,0.142375437,0.077798254,0.1523137
0.156365674,0.004164863,0.217482567,0.283521709,0.133838888,0.057690576,0.146935723
0.187748053,0.00255506,0.265360795,0.248369927,0.142358828,0.054035644,0.099571693
0.117313602,0.00524901,0.191116984,0.325066864,0.100218076,0.073238631,0.187796833
0.12040905,0.013552837,0.170016642,0.257630375,0.108923469,0.107843731,0.221623896
0.106029848,0.00991398,0.169251604,0.280408859,0.094008942,0.093225888,0.247160878
0.120578432,0.015359659,0.167704257,0.253327065,0.110034811,0.107260634,0.225735142
0.125576984,0.02022043,0.163897523,0.247298962,0.116792303,0.109111219,0.217102578
